,id,anchor_names,library_names,AUPRC,F1,BACC,KAPPA,num_pos,data_num
342,342,Camptothecin,SCH772984,,0.0,1.0,,0,44
343,343,Taselisib,AZD8055,0.40015975685002403,0.2857142857142857,0.5833333333333334,0.27244582043343657,6,94
344,344,AZD4547,MK-2206,0.7151896524814605,0.4761904761904762,0.6439205955334988,0.3240223463687151,13,44
345,345,Dasatinib,LGK974,,0.0,1.0,,0,29
346,346,Axitinib,AZD7762,,0.0,1.0,,0,51
347,347,Sorafenib,Cisplatin,,0.0,1.0,,0,29
348,348,Vorinostat,SB216763,0.016666666666666666,0.0,0.5,0.0,1,50
349,349,Gemcitabine,Alisertib,,0.0,1.0,,0,49
350,350,Axitinib,Lapatinib,0.4985999103942652,0.5,0.6666666666666666,0.48453608247422675,3,50
351,351,Luminespib,Wee1 Inhibitor,,0.0,1.0,,0,48
352,352,Navitoclax,Axitinib,0.7070841300079052,0.6666666666666666,0.7166666666666667,0.43333333333333335,21,51
353,353,Temozolomide,GSK269962A,,0.0,1.0,,0,50
354,354,Dasatinib,Erlotinib,0.13667133520074695,0.0,0.46153846153846156,-0.09022556390977443,3,29
355,355,Docetaxel,Paclitaxel,,0.0,1.0,,0,49
356,356,Vorinostat,Axitinib,0.0421267329162066,0.0,0.5,0.0,2,51
357,357,Dabrafenib,SCH772984,0.117506105006105,0.0,0.4878048780487805,-0.03529411764705892,3,44
358,358,Gemcitabine,Bortezomib,,0.0,0.9803921568627451,0.0,0,51
359,359,MK-2206,Entinostat,0.2808045344192646,0.4,0.6434108527131783,0.33484162895927605,6,49
360,360,Sapitinib,BI-2536,0.6538401875901876,0.6153846153846154,0.7380952380952381,0.5614035087719298,8,50
361,361,OSI-027,Cisplatin,0.1800194931773879,0.0,0.4935897435897436,-0.018867924528301883,3,81
362,362,Lapatinib,Uprosertib,0.60883069828722,0.5,0.6886363636363637,0.45856353591160226,5,49
363,363,Sorafenib,Paclitaxel,,0.0,1.0,,0,28
364,364,Oxaliplatin,Crizotinib,,0.0,1.0,,0,73
365,365,Taselisib,Docetaxel,,0.0,1.0,,0,52
366,366,SB505124,AZD7762,,0.0,1.0,,0,44
367,367,Bortezomib,Cisplatin,0.05555555555555555,0.0,0.49019607843137253,-0.019607843137255054,1,52
368,368,Navitoclax,Doramapimod,0.4911796249116823,0.47619047619047616,0.6597051597051597,0.3299492385786803,11,48
369,369,Docetaxel,MK-2206,,0.0,1.0,,0,51
370,370,5-Fluorouracil,MK-1775,,0.0,1.0,,0,123
371,371,Dabrafenib,Olaparib,0.08333333333333333,0.0,0.5,0.0,1,44
372,372,Luminespib,Paclitaxel,0.013888888888888888,0.0,0.5,0.0,1,49
373,373,Axitinib,MK-1775,,0.0,1.0,,0,50
374,374,5-Fluorouracil,Vinorelbine,,0.0,1.0,,0,44
375,375,AZD4547,BMS-754807,,0.0,1.0,,0,44
376,376,Vorinostat,5-Fluorouracil,,0.0,1.0,,0,52
377,377,Taselisib,BMS-754807,0.7083333333333333,0.6666666666666666,0.75,0.65625,2,44
378,378,Olaparib,Axitinib,,0.0,1.0,,0,51
379,379,Vorinostat,Sorafenib,,0.0,1.0,,0,50
380,380,Vinorelbine,AZD7762,0.6333333333333333,0.0,0.5,0.0,2,44
381,381,Palbociclib,Venetoclax,0.0625,0.0,0.5,0.0,1,48
382,382,5-Fluorouracil,Dactolisib,,0.0,1.0,,0,28
383,383,5-Fluorouracil,Taselisib,0.017241379310344827,0.0,0.5,0.0,1,124
384,384,Lapatinib,Nilotinib,0.06184776115526466,0.0,0.4782608695652174,-0.051502145922746934,3,49
385,385,Pictilisib,Navitoclax,0.288265931372549,0.0,0.4791666666666667,-0.054054054054053946,4,52
386,386,Crizotinib,SB216763,0.06940789473684211,0.0,0.5,0.0,2,94
387,387,Taselisib,Dasatinib,0.6521781358737881,0.6086956521739131,0.6711229946524064,0.33684210526315783,11,28
388,388,Crizotinib,Ribociclib,0.25,0.0,0.5,0.0,1,48
389,389,Olaparib,LGK974,,0.0,1.0,,0,73
390,390,Paclitaxel,Oxaliplatin,,0.0,1.0,,0,29
391,391,MK-2206,AZD4547,0.30227190023053035,0.42857142857142855,0.6458333333333333,0.32307692307692304,8,44
392,392,AZD8055,Vinorelbine,0.038461538461538464,0.0,0.5,0.0,1,44
393,393,SCH772984,Taselisib,0.7937612496237243,0.6984126984126984,0.7387596899224806,0.4704085528827797,30,73
394,394,MK-1775,Lapatinib,0.22696601367819855,0.2,0.5575396825396826,0.15508021390374338,7,79
395,395,Cisplatin,Docetaxel,,0.0,1.0,,0,52
396,396,MK-2206,Uprosertib,,0.0,1.0,,0,49
397,397,Dabrafenib,AZD4547,0.06593567251461988,0.0,0.4880952380952381,-0.03125,2,44
398,398,Vorinostat,ZM447439,0.27166666666666667,0.28571428571428575,0.5886363636363636,0.24148606811145512,5,49
399,399,Gemcitabine,5-Fluorouracil,,0.0,1.0,,0,80
400,400,Luminespib,Nilotinib,0.125,0.0,0.5,0.0,1,49
401,401,Pictilisib,Olaparib,0.017241379310344827,0.0,0.5,0.0,1,50
402,402,MK-2206,AZD7762,0.15975783475783475,0.0,0.5,0.0,3,123
403,403,LGK974,Dasatinib,,0.0,1.0,,0,28
404,404,Bortezomib,Lapatinib,0.7083333333333333,0.5,0.7395833333333333,0.47916666666666663,2,50
405,405,Pictilisib,Gemcitabine,0.25,0.0,0.49,-0.020000000000000018,1,51
406,406,Docetaxel,Vorinostat,,0.0,1.0,,0,52
407,407,Gemcitabine,BI-2536,,0.0,1.0,,0,50
408,408,Sapitinib,Vinorelbine,0.6333333333333333,0.5,0.7380952380952381,0.47619047619047616,2,44
409,409,SCH772984,Ruxolitinib,0.6625,0.6666666666666666,0.75,0.6506024096385543,2,29
410,410,Camptothecin,5-Fluorouracil,,0.0,1.0,,0,44
411,411,SB505124,Navitoclax,0.030897914721444132,0.0,0.4880952380952381,-0.03125,2,44
412,412,Olaparib,Vinorelbine,,0.0,1.0,,0,44
413,413,Temozolomide,Wee1 Inhibitor,,0.0,1.0,,0,48
414,414,Pictilisib,ZM447439,0.6185377122877123,0.6666666666666666,0.75,0.6474820143884892,4,49
415,415,AZD4547,Navitoclax,0.4724988859180035,0.2222222222222222,0.5570175438596491,0.14444444444444438,6,44
416,416,Irinotecan,SCH772984,1.0,1.0,1.0,1.0,1,29
417,417,OSI-027,PF-4708671,,0.0,1.0,,0,50
418,418,AZD7762,Sapitinib,0.009615384615384616,0.0,0.5,0.0,1,94
419,419,Crizotinib,Alpelisib,0.07982289449680754,0.0,0.4777777777777778,-0.05755395683453246,4,49
420,420,Bortezomib,Gemcitabine,0.41290159356425493,0.5,0.7287234042553192,0.45744680851063824,4,51
421,421,Paclitaxel,Gemcitabine,,0.0,1.0,,0,29
422,422,OSI-027,Sapitinib,0.7312632070372007,0.6,0.7142857142857143,0.5633187772925764,7,50
423,423,MK-2206,Dasatinib,0.8347619047619046,0.6666666666666665,0.7782608695652173,0.6037735849056604,5,28
424,424,LGK974,Cisplatin,,0.0,1.0,,0,29
425,425,Ruxolitinib,Taselisib,,0.0,1.0,,0,29
426,426,Docetaxel,OSI-027,0.05,0.0,0.5,0.0,1,51
427,427,Cisplatin,PD173074,,0.0,1.0,,0,52
428,428,AZD7762,Gemcitabine,0.6000805324155287,0.6410256410256411,0.650375939849624,0.30000000000000004,38,80
429,429,Vorinostat,Alisertib,0.35548305860805857,0.0,0.5,0.0,4,49
430,430,Olaparib,AZD6482,,0.0,1.0,,0,49
431,431,Lapatinib,Luminespib,,0.0,1.0,,0,50
432,432,Navitoclax,Alisertib,0.8931201914315448,0.7812499999999999,0.6810035842293907,0.3706422018348624,31,49
433,433,Irinotecan,Olaparib,0.17937710437710438,0.3333333333333333,0.6266666666666667,0.2533333333333333,3,28
434,434,Trametinib,OSI-027,0.29148776112507013,0.22222222222222224,0.58,0.17647058823529416,5,80
435,435,LGK974,Palbociclib,0.015156815355042968,0.0,0.5,0.0,2,72
436,436,SB216763,Afatinib,,0.0,1.0,,0,43
437,437,Trametinib,Camptothecin,0.10753676470588236,0.0,0.5,0.0,2,92
438,438,Pictilisib,Axitinib,,0.0,1.0,,0,51
439,439,Gemcitabine,Venetoclax,0.10498366013071896,0.0,0.5,0.0,2,48
440,440,OSI-027,Alpelisib,0.3757060572277963,0.0,0.5,0.0,4,49
441,441,Luminespib,AZD7762,0.12149122807017543,0.0,0.4897959183673469,-0.02684563758389258,2,51
442,442,Linsitinib,Ribociclib,1.0,0.0,0.5,0.0,1,48
443,443,Linsitinib,Lapatinib,0.5144333387529321,0.42424242424242425,0.6288706739526412,0.27382680212868893,18,79
444,444,5-Fluorouracil,Afatinib,,0.0,1.0,,0,92
445,445,Oxaliplatin,Dasatinib,0.029411764705882353,0.0,0.48148148148148145,-0.03703703703703698,1,28
446,446,Cisplatin,BI-2536,,0.0,1.0,,0,50
447,447,Axitinib,Afatinib,0.0420006753582335,0.0,0.4782608695652174,-0.051502145922746934,3,49
448,448,Crizotinib,Oxaliplatin,,0.0,1.0,,0,73
449,449,Luminespib,ZM447439,0.041666666666666664,0.0,0.5,0.0,1,49
450,450,Taselisib,AZD6482,0.1318388376856119,0.0,0.4888888888888889,-0.03375527426160341,4,49
451,451,OSI-027,Nilotinib,0.03125,0.0,0.5,0.0,1,49
452,452,Sapitinib,Entinostat,0.7537037037037037,0.8,0.8333333333333333,0.7896995708154506,3,49
453,453,5-Fluorouracil,Venetoclax,0.125,0.0,0.5,0.0,1,48
454,454,MK-2206,BI-2536,0.7574071295184741,0.7272727272727273,0.7857142857142857,0.6963562753036437,7,50
455,455,Temozolomide,Axitinib,,0.0,1.0,,0,51
456,456,Sorafenib,Linsitinib,0.3158991027247606,0.16666666666666666,0.49107142857142855,-0.021126760563380476,8,29
457,457,Linsitinib,5-Fluorouracil,,0.0,1.0,,0,124
458,458,Bortezomib,PF-4708671,,0.0,1.0,,0,50
459,459,Crizotinib,5-Fluorouracil,,0.0,1.0,,0,124
460,460,5-Fluorouracil,LGK974,0.00909090909090909,0.0,0.4930555555555556,-0.01388888888888884,1,73
461,461,Sorafenib,Ruxolitinib,,0.0,1.0,,0,29
462,462,Ruxolitinib,Irinotecan,,0.0,1.0,,0,29
463,463,Dactolisib,Taselisib,0.029411764705882353,0.0,0.5,0.0,1,29
464,464,5-Fluorouracil,Dasatinib,1.0,1.0,1.0,1.0,1,28
465,465,AZD7762,Oxaliplatin,0.007575757575757576,0.0,0.5,0.0,1,73
466,466,Crizotinib,Linsitinib,0.5908369408369408,0.6666666666666666,0.75,0.6592797783933518,4,123
467,467,MK-1775,BMS-754807,,0.0,1.0,,0,44
468,468,Gemcitabine,SB216763,,0.0,1.0,,0,50
469,469,Docetaxel,AZD7762,,0.0,1.0,,0,51
470,470,LGK974,BMS-754807,,0.0,1.0,,0,44
471,471,OSI-027,Crizotinib,0.8124048706240488,0.33333333333333337,0.6,0.3189655172413792,5,79
472,472,Gemcitabine,Camptothecin,,0.0,1.0,,0,49
473,473,Sapitinib,Pictilisib,0.20039682539682538,0.0,0.5,0.0,3,52
474,474,Luminespib,Entinostat,,0.0,1.0,,0,49
475,475,Camptothecin,BMS-754807,,0.0,1.0,,0,44
476,476,Cisplatin,Ribociclib,,0.0,1.0,,0,48
477,477,Palbociclib,Docetaxel,,0.0,1.0,,0,52
478,478,OSI-027,Paclitaxel,,0.0,1.0,,0,77
479,479,MK-2206,Ribociclib,1.0,1.0,1.0,1.0,1,48
480,480,Gemcitabine,Alpelisib,1.0,0.0,0.5,0.0,1,49
481,481,Vinorelbine,Palbociclib,,0.0,1.0,,0,44
482,482,PD173074,ZM447439,0.43161800894566915,0.3076923076923077,0.5884146341463414,0.2082585278276481,8,49
483,483,Linsitinib,Vorinostat,,0.0,1.0,,0,52
484,484,Dasatinib,Crizotinib,0.3883611015890428,0.3157894736842105,0.4921052631578947,-0.016172506738544534,10,29
485,485,Paclitaxel,Trametinib,0.7936507936507937,0.6666666666666666,0.8141025641025641,0.6282051282051282,3,29
486,486,Sapitinib,Afatinib,,0.0,1.0,,0,92
487,487,5-Fluorouracil,Linsitinib,0.09863265658726526,0.0,0.4957627118644068,-0.01373626373626391,5,123
488,488,Afatinib,Sapitinib,,0.0,1.0,,0,44
489,489,Olaparib,GSK269962A,,0.0,1.0,,0,50
490,490,Trametinib,Temozolomide,,0.0,1.0,,0,50
491,491,Linsitinib,Paclitaxel,0.015625,0.0,0.5,0.0,1,77
492,492,Temozolomide,Alpelisib,1.0,0.0,0.5,0.0,1,49
493,493,Paclitaxel,AZD7762,,0.0,1.0,,0,28
494,494,Taselisib,PF-4708671,0.011111111111111112,0.0,0.5,0.0,1,50
495,495,Trametinib,Sorafenib,0.132922258050507,0.3333333333333333,0.6535087719298246,0.3070175438596491,3,79
496,496,Taselisib,NU7441,0.5727972808221893,0.4705882352941177,0.6555023923444976,0.37089871611982883,11,49
497,497,Cisplatin,Venetoclax,0.16666666666666666,0.0,0.5,0.0,1,48
498,498,Pictilisib,Trametinib,0.7832747113997114,0.7999999999999999,0.8633720930232558,0.7656967840735069,8,51
499,499,Sapitinib,AZD4547,0.08733341311466311,0.0,0.4875,-0.037735849056603765,4,44
500,500,Palbociclib,Galunisertib,,0.0,1.0,,0,29
501,501,Vorinostat,Gemcitabine,0.38467613314811955,0.0,0.5,0.0,3,51
502,502,Lapatinib,Navitoclax,0.7032386350926899,0.6666666666666666,0.7410477453580901,0.4858002004677582,29,81
503,503,Cisplatin,Doramapimod,0.08333333333333333,0.0,0.5,0.0,1,48
504,504,Linsitinib,Pictilisib,0.41769755585545054,0.0,0.5,0.0,3,52
505,505,Olaparib,SCH772984,0.04101399331662489,0.0,0.5,0.0,2,122
506,506,Navitoclax,MK-1775,0.13957659089420513,0.14285714285714288,0.536525974025974,0.10869565217391308,11,123
507,507,AZD8055,Trametinib,0.08272283272283272,0.0,0.5,0.0,2,44
508,508,Pictilisib,Temozolomide,,0.0,1.0,,0,50
509,509,BMS-754807,Dabrafenib,0.17789653772951186,0.3333333333333333,0.6125,0.29032258064516137,4,44
510,510,Taselisib,Axitinib,0.14300232288037165,0.0,0.5,0.0,2,51
511,511,Gemcitabine,Erlotinib,,0.0,1.0,,0,29
512,512,Irinotecan,Linsitinib,0.23735078238754706,0.0,0.41304347826086957,-0.19834710743801653,6,29
513,513,Luminespib,JQ1,0.017241379310344827,0.0,0.5,0.0,1,49
514,514,Irinotecan,MK-1775,,0.0,1.0,,0,29
515,515,Luminespib,Alisertib,0.14678379416282641,0.0,0.4777777777777778,-0.05755395683453246,4,49
516,516,Gemcitabine,Sapitinib,,0.0,1.0,,0,50
517,517,Dactolisib,Paclitaxel,,0.0,1.0,,0,28
518,518,MK-2206,Paclitaxel,0.18852913752913752,0.0,0.5,0.0,5,77
519,519,Bortezomib,Wee1 Inhibitor,,0.0,1.0,,0,48
520,520,AZD7762,Tozasertib,0.07792132792132792,0.0,0.48936170212765956,-0.030927835051546504,3,50
521,521,Palbociclib,SB216763,,0.0,1.0,,0,94
522,522,Sapitinib,Lapatinib,,0.0,1.0,,0,50
523,523,Sorafenib,5-Fluorouracil,,0.0,1.0,,0,28
524,524,SB216763,MK-1775,,0.0,1.0,,0,44
525,525,Crizotinib,Ruxolitinib,,0.0,1.0,,0,29
526,526,Linsitinib,Ruxolitinib,,0.0,1.0,,0,29
527,527,Dabrafenib,Afatinib,0.13537549407114624,0.0,0.5,0.0,3,43
528,528,Cisplatin,Tozasertib,0.125,0.0,0.5,0.0,1,50
529,529,AZD7762,BMS-754807,,0.0,1.0,,0,44
530,530,PD173074,Navitoclax,,0.0,1.0,,0,52
531,531,Navitoclax,Venetoclax,0.023809523809523808,0.0,0.46808510638297873,-0.032258064516129004,1,48
532,532,MK-1775,PF-4708671,0.023809523809523808,0.0,0.5,0.0,1,50
533,533,AZD8055,Taselisib,0.125,0.0,0.5,0.0,1,44
534,534,LGK974,SB216763,,0.0,1.0,,0,44
535,535,Luminespib,Camptothecin,1.0,0.0,0.5,0.0,1,49
536,536,Paclitaxel,Lapatinib,0.7998366013071896,0.8571428571428571,0.875,0.8379888268156425,4,29
537,537,Taselisib,Oxaliplatin,,0.0,1.0,,0,73
538,538,Pictilisib,SCH772984,0.40810560053981104,0.5714285714285715,0.7388888888888889,0.5391849529780565,4,49
539,539,MK-2206,ZM447439,0.5494459452301499,0.28571428571428575,0.5886363636363636,0.24148606811145512,5,49
540,540,Bortezomib,AZD7762,,0.0,1.0,,0,51
541,541,MK-2206,Axitinib,1.0,0.6666666666666666,0.99,0.6577181208053691,1,51
542,542,Temozolomide,Linsitinib,,0.0,1.0,,0,50
543,543,Dasatinib,Trametinib,0.48871336457043646,0.5217391304347826,0.6029411764705883,0.2084367245657568,12,29
544,544,Taselisib,MK-2206,0.09980732451189253,0.0,0.4957983193277311,-0.01317957166392092,4,123
545,545,Docetaxel,PF-4708671,,0.0,1.0,,0,50
546,546,Cisplatin,5-Fluorouracil,,0.0,1.0,,0,80
547,547,Luminespib,Alpelisib,,0.0,1.0,,0,49
548,548,Trametinib,Axitinib,,0.0,1.0,,0,51
549,549,BMS-754807,AZD4547,0.6625,0.6666666666666666,0.75,0.65625,2,44
550,550,Trametinib,PF-4708671,,0.0,1.0,,0,50
551,551,Taselisib,Sorafenib,0.014285714285714285,0.0,0.5,0.0,1,79
552,552,AZD7762,Pictilisib,0.1,0.0,0.5,0.0,1,52
553,553,5-Fluorouracil,Lapatinib,,0.0,0.9873417721518988,0.0,0,79
554,554,Vorinostat,Cisplatin,0.5382205513784462,0.4,0.625,0.38095238095238093,4,52
555,555,Lapatinib,Afatinib,0.04238866396761134,0.0,0.5,0.0,2,49
556,556,Palbociclib,Linsitinib,0.3557192183367617,0.4,0.6625,0.3880597014925373,3,123
557,557,MK-1775,Palbociclib,0.013888888888888888,0.0,0.5,0.0,1,123
558,558,Linsitinib,KU-55933,1.0,1.0,1.0,1.0,1,50
559,559,Afatinib,LGK974,,0.0,1.0,,0,44
560,560,Cisplatin,Dasatinib,0.25,0.0,0.5,0.0,1,28
561,561,Sapitinib,AZD8055,0.17559523809523808,0.0,0.4945652173913043,-0.014388489208633004,2,94
562,562,MK-2206,Erlotinib,0.3534659784659785,0.5,0.6847826086956521,0.3695652173913043,6,29
563,563,MK-2206,PD173074,0.5582516339869281,0.4,0.625,0.38095238095238093,4,52
564,564,Ruxolitinib,Dasatinib,,0.0,0.9642857142857143,0.0,0,28
565,565,AZD8055,Afatinib,,0.0,1.0,,0,43
566,566,Navitoclax,ZM447439,0.864006612097687,0.7777777777777778,0.7525252525252526,0.5050505050505051,27,49
567,567,Afatinib,5-Fluorouracil,0.05555555555555555,0.0,0.5,0.0,1,44
568,568,Erlotinib,LGK974,,0.0,1.0,,0,29
569,569,Sapitinib,MK-1775,,0.0,1.0,,0,94
570,570,Gemcitabine,Paclitaxel,,0.0,1.0,,0,77
571,571,AZD8055,AZD7762,,0.0,1.0,,0,44
572,572,Pictilisib,Alpelisib,,0.0,1.0,,0,49
573,573,Axitinib,Venetoclax,0.5868055555555556,0.0,0.5,0.0,2,48
574,574,Docetaxel,Alpelisib,0.011904761904761904,0.0,0.5,0.0,1,49
575,575,Taselisib,Wee1 Inhibitor,,0.0,1.0,,0,48
576,576,Linsitinib,Tozasertib,0.28148148148148144,0.0,0.5,0.0,3,50
577,577,Gemcitabine,Lapatinib,0.7083333333333333,0.0,0.5,0.0,2,79
578,578,AZD7762,LGK974,,0.0,1.0,,0,73
579,579,AZD7762,JQ1,0.0625,0.0,0.4895833333333333,-0.02083333333333326,1,49
580,580,OSI-027,Oxaliplatin,0.02631578947368421,0.0,0.5,0.0,1,29
581,581,Olaparib,Bortezomib,,0.0,1.0,,0,51
582,582,Temozolomide,Afatinib,,0.0,1.0,,0,49
583,583,BMS-754807,Linsitinib,,0.0,1.0,,0,44
584,584,5-Fluorouracil,Olaparib,0.07616995073891626,0.0,0.5,0.0,2,122
585,585,Ruxolitinib,Olaparib,,0.0,1.0,,0,28
586,586,5-Fluorouracil,Alpelisib,0.021739130434782608,0.0,0.4895833333333333,-0.02083333333333326,1,49
587,587,OSI-027,Axitinib,0.045454545454545456,0.0,0.49,-0.020000000000000018,1,51
588,588,Pictilisib,Nilotinib,0.15476190476190474,0.0,0.5,0.0,2,49
589,589,Luminespib,Olaparib,0.1,0.0,0.5,0.0,1,50
590,590,Camptothecin,Crizotinib,,0.0,1.0,,0,44
591,591,BMS-754807,Olaparib,,0.0,1.0,,0,44
592,592,Axitinib,PF-4708671,0.05,0.0,0.4897959183673469,-0.020408163265306145,1,50
593,593,Olaparib,JQ1,0.15436507936507934,0.0,0.4891304347826087,-0.03157894736842093,3,49
594,594,Gemcitabine,Cisplatin,0.34608543830146266,0.2857142857142857,0.5833333333333334,0.2702702702702702,6,81
595,595,Linsitinib,Camptothecin,,0.0,1.0,,0,92
596,596,BMS-754807,Taselisib,,0.0,1.0,,0,44
597,597,MK-2206,MK-1775,,0.0,0.991869918699187,0.0,0,123
598,598,Bortezomib,Uprosertib,0.011363636363636364,0.0,0.4791666666666667,-0.027972027972027913,1,49
599,599,MK-1775,MK-2206,0.3762701138299487,0.2727272727272727,0.583994708994709,0.20650406504065044,14,122
600,600,OSI-027,PD173074,0.03571428571428571,0.0,0.5,0.0,1,52
601,601,Taselisib,Tozasertib,0.125,0.0,0.5,0.0,1,50
602,602,Docetaxel,Pictilisib,,0.0,1.0,,0,52
603,603,AZD8055,MK-2206,0.6209855947547763,0.6,0.7142857142857143,0.5577889447236181,7,44
604,604,Oxaliplatin,Palbociclib,0.03725845410628019,0.0,0.5,0.0,2,72
605,605,Trametinib,SCH772984,0.0045045045045045045,0.0,0.49586776859504134,-0.008264462809917328,1,122
606,606,Vorinostat,Entinostat,0.07417582417582418,0.0,0.5,0.0,2,49
607,607,5-Fluorouracil,SB216763,0.0625,0.0,0.5,0.0,1,94
608,608,Bortezomib,NU7441,0.3872993326118326,0.25,0.5717054263565892,0.20108695652173902,6,49
609,609,Gemcitabine,MK-1775,0.37334338115588117,0.28571428571428575,0.6116666666666667,0.2533081285444234,4,79
610,610,BMS-754807,Oxaliplatin,,0.0,1.0,,0,44
611,611,Pictilisib,Ribociclib,1.0,0.0,0.5,0.0,1,48
612,612,LGK974,SCH772984,0.16666666666666666,0.0,0.4930555555555556,-0.01388888888888884,1,73
613,613,Irinotecan,MK-2206,0.25,0.0,0.5,0.0,1,28
614,614,Lapatinib,SB216763,,0.0,1.0,,0,50
615,615,SB216763,SB505124,0.038461538461538464,0.0,0.4883720930232558,-0.023255813953488413,1,44
616,616,Taselisib,OSI-027,0.4442693103245891,0.631578947368421,0.7582345191040842,0.5833333333333334,11,80
617,617,Docetaxel,Venetoclax,0.7083333333333333,0.6666666666666666,0.75,0.6571428571428571,2,48
618,618,Axitinib,Alpelisib,0.7020604395604395,0.4,0.625,0.379746835443038,4,49
619,619,Luminespib,GSK269962A,0.025001651909607504,0.0,0.5,0.0,2,50
620,620,Temozolomide,Venetoclax,,0.0,0.9791666666666666,0.0,0,48
621,621,Ruxolitinib,Trametinib,0.08333333333333333,0.0,0.5,0.0,1,29
622,622,Pictilisib,Paclitaxel,0.21666666666666667,0.0,0.5,0.0,2,49
623,623,5-Fluorouracil,Docetaxel,,0.0,1.0,,0,52
624,624,Bortezomib,Trametinib,0.3333333333333333,0.5,0.7397959183673469,0.47959183673469385,2,51
625,625,Paclitaxel,Olaparib,,0.0,1.0,,0,28
626,626,Linsitinib,MK-2206,0.419697404977611,0.37037037037037035,0.6234739178690344,0.2985575310298557,17,123
627,627,MK-1775,Venetoclax,0.0714546783625731,0.0,0.4891304347826087,-0.028571428571428692,2,48
628,628,Navitoclax,LGK974,0.2314128780561058,0.2,0.5562770562770563,0.15116279069767447,7,73
629,629,Cisplatin,Trametinib,0.011904761904761904,0.0,0.4936708860759494,-0.012658227848101111,1,80
630,630,Linsitinib,Bortezomib,,0.0,1.0,,0,51
631,631,Navitoclax,PF-4708671,0.4597059280143248,0.5,0.6710526315789473,0.3421052631578947,12,50
632,632,Cisplatin,Lapatinib,0.3328822387290129,0.0,0.5,0.0,4,79
633,633,OSI-027,Uprosertib,0.7893543956043956,0.75,0.850609756097561,0.7012195121951219,8,49
634,634,MK-2206,Lapatinib,0.562106551892293,0.5555555555555555,0.7215370018975332,0.4249317561419472,17,79
635,635,Bortezomib,Afatinib,0.7083333333333333,0.6666666666666666,0.75,0.6573426573426573,2,49
636,636,Linsitinib,JQ1,0.43125242812742814,0.4,0.625,0.379746835443038,4,49
637,637,Pictilisib,Entinostat,0.7278763679384797,0.6666666666666666,0.7738095238095237,0.6216216216216216,7,49
638,638,Docetaxel,GSK269962A,0.011904761904761904,0.0,0.5,0.0,1,50
639,639,Ruxolitinib,SCH772984,0.16666666666666666,0.0,0.48214285714285715,-0.03571428571428559,1,29
640,640,Afatinib,SB216763,0.125,0.0,0.5,0.0,1,44
641,641,Galunisertib,Oxaliplatin,,0.0,1.0,,0,29
642,642,Oxaliplatin,OSI-027,,0.0,1.0,,0,29
643,643,Linsitinib,Uprosertib,0.29116728337958675,0.28571428571428575,0.5886363636363636,0.24148606811145512,5,49
644,644,Cisplatin,Palbociclib,,0.0,1.0,,0,79
645,645,MK-1775,Tozasertib,0.08490651860217077,0.0,0.4787234042553192,-0.050420168067226934,3,50
646,646,Dactolisib,Cisplatin,,0.0,1.0,,0,29
647,647,Olaparib,ZM447439,,0.0,1.0,,0,49
648,648,AZD7762,Camptothecin,0.7779300749063164,0.7216494845360826,0.7065217391304348,0.4130434782608695,46,92
649,649,Linsitinib,Cisplatin,0.02,0.0,0.5,0.0,1,81
650,650,Dabrafenib,Palbociclib,0.125,0.0,0.5,0.0,1,44
651,651,Erlotinib,Linsitinib,0.10498366013071896,0.0,0.46296296296296297,-0.07407407407407418,2,29
652,652,Crizotinib,Cisplatin,0.05,0.0,0.5,0.0,1,81
653,653,Vinorelbine,Olaparib,0.013157894736842105,0.0,0.5,0.0,1,44
654,654,BMS-754807,MK-2206,0.3157292426329579,0.22222222222222224,0.5615384615384615,0.1348314606741574,5,44
655,655,Luminespib,PD173074,0.28761052166224577,0.5,0.7291666666666667,0.45833333333333337,4,52
656,656,5-Fluorouracil,Tozasertib,,0.0,1.0,,0,50
657,657,Vorinostat,Lapatinib,0.5102057483579223,0.5263157894736842,0.7,0.4155844155844155,10,50
658,658,Olaparib,AZD7762,0.3234781069952639,0.3529411764705882,0.6323008849557522,0.3065094823167607,10,123
659,659,Afatinib,Linsitinib,0.5689490132033256,0.6153846153846154,0.7270471464019852,0.4540942928039702,13,44
660,660,AZD7762,Dactolisib,,0.0,1.0,,0,28
661,661,Dasatinib,Ruxolitinib,0.03333333333333333,0.0,0.48214285714285715,-0.03571428571428559,1,29
662,662,MK-1775,OSI-027,0.7916666666666666,0.0,0.5,0.0,2,80
663,663,MK-1775,ZM447439,0.07142857142857142,0.0,0.5,0.0,1,49
664,664,Irinotecan,Navitoclax,0.5913994405265943,0.5,0.5735294117647058,0.1470588235294118,12,29
665,665,MK-2206,Wee1 Inhibitor,,0.0,1.0,,0,48
666,666,Taselisib,Sapitinib,0.3616744856490665,0.2608695652173913,0.5721747388414055,0.1598317560462671,13,94
667,667,MK-1775,Alpelisib,0.08130220269926153,0.0,0.4888888888888889,-0.03375527426160341,4,49
668,668,MK-2206,Vorinostat,,0.0,1.0,,0,52
669,669,Luminespib,AZD6482,0.16666666666666666,0.0,0.5,0.0,1,49
670,670,Taselisib,Gemcitabine,0.6333333333333333,0.0,0.5,0.0,2,80
671,671,Navitoclax,Crizotinib,0.716566175806355,0.6585365853658537,0.7439024390243902,0.4878048780487805,41,123
672,672,Linsitinib,Doramapimod,,0.0,1.0,,0,48
