cell_line_names,anchor_names,library_names,labels
MZ1-PC,Olaparib,Taselisib,0
MZ1-PC,Navitoclax,OSI-027,0
PL4,Lapatinib,Taselisib,0
CAL-85-1,Bortezomib,Nilotinib,0
MDA-MB-415,Docetaxel,Camptothecin,0
HuP-T4,AZD7762,Galunisertib,0
DU-4475,5-Fluorouracil,Axitinib,0
HCC1428,AZD7762,Linsitinib,0
HCC1599,Vorinostat,SB216763,0
CAPAN-2,Oxaliplatin,5-Fluorouracil,0
NCI-H716,MK-2206,AZD8055,0
LS-123,Oxaliplatin,MK-1775,0
CFPAC-1,Dactolisib,Paclitaxel,0
DU-4475,PD173074,Nilotinib,0
MDA-MB-157,Taselisib,GSK269962A,0
HCC1143,Docetaxel,ZM447439,0
SW948,AZD4547,Linsitinib,0
CAL-85-1,Bortezomib,Sorafenib,0
SNU-1040,Navitoclax,Oxaliplatin,0
ZR-75-1,Temozolomide,Palbociclib,0
HCC2157,Lapatinib,PF-4708671,0
HuP-T4,Linsitinib,Taselisib,0
ZR-75-1,Taselisib,Camptothecin,0
MDA-MB-453,AZD7762,Paclitaxel,0
SNU-81,Trametinib,BMS-754807,0
HCC202,MK-2206,Pictilisib,0
UACC-893,MK-1775,Sapitinib,0
HCC1806,Pictilisib,Uprosertib,0
UACC-893,Sapitinib,MK-1775,0
SNU-C5,Camptothecin,5-Fluorouracil,0
PA-TU-8988T,Cisplatin,Oxaliplatin,0
HCC2157,PD173074,MK-1775,0
NCI-H747,Palbociclib,Sapitinib,0
GP5d,Taselisib,Navitoclax,0
HCC1428,MK-2206,5-Fluorouracil,0
CFPAC-1,Dasatinib,AZD7762,0
MFM-223,Linsitinib,Cisplatin,0
COLO-678,Dabrafenib,Sapitinib,0
MDA-MB-415,PD173074,GSK269962A,0
YAPC,SCH772984,Ruxolitinib,0
CAL-148,Crizotinib,MK-2206,0
HCC1428,Cisplatin,Trametinib,0
SW948,Sapitinib,MK-1775,0
T47D,Pictilisib,Tozasertib,0
HCC1428,Taselisib,Olaparib,0
NCI-H508,Taselisib,AZD7762,0
BT-483,Taselisib,ZM447439,0
YAPC,Dactolisib,OSI-027,0
ZR-75-1,OSI-027,GSK269962A,0
MDA-MB-468,Temozolomide,AZD8055,0
BT-549,PD173074,KU-55933,0
CAPAN-2,Lapatinib,Crizotinib,0
SW1990,Lapatinib,Irinotecan,0
HCC38,Palbociclib,MK-1775,0
MDST8,Dabrafenib,SCH772984,0
MDST8,Trametinib,Taselisib,0
CAL-51,Vorinostat,Olaparib,0
SNU-C1,MK-2206,Dabrafenib,0
MFM-223,Bortezomib,GSK269962A,0
HCC2157,Navitoclax,SCH772984,0
T47D,Lapatinib,Pictilisib,0
NCI-H747,Olaparib,AZD7762,0
SUIT-2,Galunisertib,Trametinib,0
HT-29,Oxaliplatin,LGK974,0
SNU-407,MK-1775,LGK974,0
LS-123,AZD7762,AZD8055,0
CAL-148,MK-1775,Cisplatin,1
PA-TU-8988T,MK-1775,Linsitinib,0
C2BBe1,SB216763,MK-2206,0
ZR-75-30,Crizotinib,MK-1775,0
PANC-08-13,Dasatinib,5-Fluorouracil,0
MDA-MB-453,Navitoclax,Pictilisib,0
MDA-MB-468,Olaparib,RO-3306,0
GP5d,MK-1775,Olaparib,0
OCUB-M,MK-1775,Gemcitabine,1
MIA-PaCa-2,Trametinib,Taselisib,1
COLO-824,5-Fluorouracil,Docetaxel,0
KP-1N,Lapatinib,AZD7762,0
PL4,LGK974,SCH772984,0
KP-4,Trametinib,Dasatinib,1
ZR-75-1,Crizotinib,Luminespib,0
SNU-C1,Trametinib,MK-1775,0
HCC202,Crizotinib,Pictilisib,0
HPAC,Ruxolitinib,Erlotinib,0
MZ1-PC,Ruxolitinib,Erlotinib,0
C2BBe1,Taselisib,BMS-754807,0
HCC2998,AZD8055,Olaparib,0
MDA-MB-231,Axitinib,Docetaxel,0
HT-115,Afatinib,Dabrafenib,0
ZR-75-30,Olaparib,SCH772984,0
BT-483,Linsitinib,Palbociclib,0
BT-549,OSI-027,SB216763,0
LS-513,Vinorelbine,Olaparib,0
HDQ-P1,AZD7762,JQ1,0
HCC38,AZD7762,Wee1 Inhibitor,0
BT-483,AZD7762,Dabrafenib,0
COLO-678,Vinorelbine,Taselisib,0
HCC1500,Linsitinib,Trametinib,0
CW-2,MK-1775,LGK974,0
SW948,BMS-754807,AZD4547,0
CAL-85-1,Navitoclax,Camptothecin,0
HCC1428,Bortezomib,Uprosertib,0
ZR-75-30,Crizotinib,Docetaxel,0
HCC2157,MK-2206,Taselisib,1
SNU-C1,AZD7762,Crizotinib,0
HT-115,Taselisib,Crizotinib,0
MFM-223,Lapatinib,Trametinib,0
CAL-148,MK-2206,ZM447439,0
MDA-MB-415,Axitinib,GSK269962A,0
CAL-51,Pictilisib,Venetoclax,0
CW-2,Sapitinib,5-Fluorouracil,0
HCC38,MK-2206,NU7441,0
PL4,Oxaliplatin,Erlotinib,0
HCC38,5-Fluorouracil,NU7441,0
MZ1-PC,Taselisib,Oxaliplatin,0
HuP-T4,Crizotinib,Sorafenib,0
MDA-MB-157,Sapitinib,Luminespib,0
HCC1806,OSI-027,Camptothecin,0
HCC2998,Palbociclib,5-Fluorouracil,0
HDQ-P1,Gemcitabine,Sapitinib,0
CAL-148,5-Fluorouracil,JQ1,0
YAPC,LGK974,Irinotecan,0
SNU-407,AZD7762,Afatinib,0
OCUB-M,Pictilisib,Trametinib,0
UACC-893,Gemcitabine,SCH772984,0
COLO-824,Bortezomib,AZD7762,0
COLO-824,Axitinib,Crizotinib,0
HCC38,Pictilisib,Uprosertib,0
MDA-MB-157,AZD7762,Navitoclax,0
MDA-MB-157,Temozolomide,Nilotinib,0
HCC1806,Pictilisib,Venetoclax,0
CAL-148,Linsitinib,ZM447439,0
SNU-81,LGK974,MK-2206,0
PANC-08-13,Gemcitabine,Sorafenib,0
PL4,Irinotecan,MK-1775,0
SUIT-2,Linsitinib,MK-2206,0
COLO-320-HSR,AZD8055,Dabrafenib,0
HCC1954,Gemcitabine,Nilotinib,0
JIMT-1,Taselisib,JQ1,0
SW1990,Lapatinib,Dasatinib,1
CFPAC-1,MK-1775,Galunisertib,0
COLO-824,Crizotinib,JQ1,0
SW948,5-Fluorouracil,Camptothecin,0
OCUB-M,Crizotinib,Navitoclax,0
HCC1428,Navitoclax,Vorinostat,0
MDA-MB-415,AZD7762,AZD6482,0
CaR-1,Taselisib,LGK974,0
MFM-223,Bortezomib,Cisplatin,0
MDA-MB-231,Crizotinib,Dabrafenib,0
HCC1954,Olaparib,Gemcitabine,0
CAL-85-1,OSI-027,Navitoclax,0
CAPAN-2,Dasatinib,Navitoclax,0
HCC1500,Crizotinib,ZM447439,0
SNU-1040,MK-1775,Oxaliplatin,0
T84,BMS-754807,Afatinib,1
ZR-75-1,Pictilisib,Paclitaxel,0
BT-549,Temozolomide,PD173074,0
MDA-MB-231,Cisplatin,SB216763,0
PANC-08-13,Olaparib,Taselisib,0
PANC-08-13,Linsitinib,Erlotinib,0
SW948,Vinorelbine,5-Fluorouracil,0
BxPC-3,Taselisib,Galunisertib,0
YAPC,Oxaliplatin,Dasatinib,0
COLO-824,Docetaxel,Gemcitabine,0
BT-549,5-Fluorouracil,Alisertib,0
HCC1599,Lapatinib,KU-55933,0
BxPC-3,LGK974,Crizotinib,0
SNU-407,Trametinib,Vinorelbine,0
HCC1500,Crizotinib,Nilotinib,0
OCUB-M,Taselisib,Crizotinib,0
MDA-MB-231,PD173074,Pictilisib,0
HCC38,AZD7762,SCH772984,0
COLO-205,AZD8055,Dabrafenib,0
BT-549,Lapatinib,5-Fluorouracil,0
HCC1569,OSI-027,Pictilisib,0
COLO-320-HSR,Dabrafenib,Linsitinib,0
MDA-MB-453,Pictilisib,Alpelisib,0
DU-4475,Taselisib,Lapatinib,0
NCI-H716,Olaparib,MK-2206,0
MFM-223,Olaparib,RO-3306,0
MDA-MB-415,Vorinostat,Axitinib,1
SNU-C1,AZD7762,Dabrafenib,0
MDA-MB-231,Docetaxel,Nilotinib,0
HCC38,Olaparib,PF-4708671,0
OCUB-M,Cisplatin,Afatinib,0
MDA-MB-330,Palbociclib,Camptothecin,0
SNU-C5,Afatinib,Camptothecin,0
HCC1500,Lapatinib,5-Fluorouracil,0
CAPAN-2,Cisplatin,Dactolisib,0
PL4,OSI-027,Gemcitabine,0
BT-549,Vorinostat,NU7441,0
DU-4475,Docetaxel,MK-1775,0
C2BBe1,Camptothecin,BMS-754807,0
HCC70,Temozolomide,Dabrafenib,0
MDST8,Crizotinib,Vinorelbine,0
PL4,Galunisertib,Crizotinib,0
HuP-T4,Lapatinib,Crizotinib,1
HCC1395,Gemcitabine,Olaparib,0
CAL-148,Gemcitabine,Navitoclax,1
ZR-75-30,Cisplatin,KU-55933,0
C2BBe1,AZD8055,AZD7762,0
HCC70,Vorinostat,Axitinib,0
HT-115,Crizotinib,MK-1775,0
SUIT-2,Sorafenib,Navitoclax,0
SUIT-2,Ruxolitinib,Taselisib,0
OCUB-M,Sapitinib,Trametinib,0
SW948,Oxaliplatin,Camptothecin,0
PANC-08-13,Olaparib,AZD7762,0
NCI-H747,Afatinib,AZD4547,0
HCC2157,OSI-027,JQ1,0
ZR-75-1,Pictilisib,MK-2206,0
HCC1569,OSI-027,RO-3306,0
MDST8,Dabrafenib,Crizotinib,0
SUIT-2,Cisplatin,Paclitaxel,0
CFPAC-1,OSI-027,Dactolisib,0
MFM-223,Vorinostat,JQ1,1
C2BBe1,Sapitinib,LGK974,0
UACC-893,MK-1775,MK-2206,0
CAL-51,Trametinib,MK-2206,0
HT-29,Dabrafenib,Taselisib,0
ZR-75-1,Bortezomib,NU7441,0
HuP-T4,Linsitinib,Crizotinib,0
CAPAN-2,Galunisertib,5-Fluorouracil,0
CAL-85-1,Navitoclax,Paclitaxel,0
HDQ-P1,Taselisib,Paclitaxel,0
HCC38,Cisplatin,Navitoclax,0
HCC1395,Gemcitabine,PF-4708671,0
LS-513,SCH772984,Taselisib,0
MDA-MB-231,AZD7762,KU-55933,0
HCC2157,Luminespib,JQ1,0
HT-29,Taselisib,MK-2206,0
COLO-205,SB505124,AZD7762,0
SW948,Oxaliplatin,Afatinib,0
NCI-H508,Trametinib,Taselisib,0
MDA-MB-468,Pictilisib,Bortezomib,0
HCC38,Trametinib,Gemcitabine,0
HCC1428,Bortezomib,Venetoclax,0
BT-483,Luminespib,Lapatinib,0
BxPC-3,Navitoclax,Sorafenib,0
JIMT-1,Olaparib,Pictilisib,0
ZR-75-1,Luminespib,Cisplatin,0
HCC38,Crizotinib,Olaparib,0
HCC1954,Taselisib,Paclitaxel,0
CAL-51,Axitinib,Wee1 Inhibitor,0
MDA-MB-453,Cisplatin,Trametinib,0
ZR-75-1,Bortezomib,Crizotinib,0
HCC1806,Luminespib,Olaparib,0
PA-TU-8988T,SCH772984,Navitoclax,0
C2BBe1,Linsitinib,Olaparib,0
DU-4475,Crizotinib,SB216763,0
DAN-G,Oxaliplatin,Linsitinib,0
HCC1806,Palbociclib,Cisplatin,0
PANC-08-13,Sorafenib,Gemcitabine,0
PANC-04-03,MK-1775,Ruxolitinib,0
HCC1806,Temozolomide,ZM447439,0
SNU-C5,Linsitinib,SCH772984,0
BxPC-3,Ruxolitinib,Erlotinib,0
BT-483,Vorinostat,Lapatinib,0
CAL-148,Crizotinib,Axitinib,0
CAL-148,Pictilisib,Luminespib,0
CFPAC-1,Oxaliplatin,AZD7762,0
BT-549,Vorinostat,Temozolomide,0
MDA-MB-231,Olaparib,Palbociclib,0
ZR-75-30,MK-2206,Navitoclax,0
MDA-MB-453,MK-1775,Alpelisib,0
SW948,Linsitinib,BMS-754807,0
C2BBe1,SCH772984,AZD4547,0
DU-4475,Linsitinib,Temozolomide,1
MDA-MB-330,Docetaxel,Palbociclib,0
BT-549,AZD7762,Sorafenib,0
CAL-85-1,Luminespib,AZD6482,0
UACC-893,Cisplatin,SB216763,0
MDA-MB-453,Docetaxel,Tozasertib,0
MDA-MB-157,Gemcitabine,Doramapimod,0
HCC2157,Luminespib,Linsitinib,0
KP-4,SCH772984,Irinotecan,0
ZR-75-30,Vorinostat,Dabrafenib,0
MDA-MB-231,Temozolomide,Linsitinib,0
HCC70,Axitinib,OSI-027,0
MDA-MB-157,Crizotinib,KU-55933,0
SNU-1040,Olaparib,5-Fluorouracil,0
COLO-824,Olaparib,RO-3306,0
HCC1599,Luminespib,Linsitinib,0
SNU-1040,AZD7762,Linsitinib,0
DAN-G,Oxaliplatin,SCH772984,0
ZR-75-1,5-Fluorouracil,GSK269962A,1
PA-TU-8988T,MK-2206,Taselisib,0
DU-4475,Palbociclib,Dabrafenib,0
HCC1428,Crizotinib,Temozolomide,0
DU-4475,Olaparib,GSK269962A,0
MDA-MB-468,Cisplatin,KU-55933,0
HCC1428,Palbociclib,Navitoclax,0
SNU-81,Sapitinib,Dabrafenib,0
MDST8,SCH772984,SB216763,1
HCC1599,PD173074,Linsitinib,0
LS-123,5-Fluorouracil,AZD8055,0
CAL-51,5-Fluorouracil,Alisertib,0
OCUB-M,Palbociclib,Venetoclax,0
PL4,MK-2206,Linsitinib,0
DU-4475,Docetaxel,Entinostat,0
HCC1500,Vorinostat,PD173074,1
COLO-320-HSR,MK-2206,Trametinib,0
HCC38,Trametinib,JQ1,0
HCC70,PD173074,5-Fluorouracil,0
DAN-G,Linsitinib,Irinotecan,0
HCC2157,Pictilisib,PF-4708671,0
CAL-51,PD173074,Pictilisib,0
MZ1-PC,Taselisib,Olaparib,0
MDA-MB-453,Pictilisib,Taselisib,0
NCI-H747,Vinorelbine,MK-2206,0
ZR-75-30,Docetaxel,Linsitinib,0
HuP-T4,MK-1775,Crizotinib,0
BT-549,Linsitinib,Doramapimod,0
SUIT-2,MK-2206,SCH772984,1
SUIT-2,Dasatinib,MK-2206,0
CFPAC-1,SCH772984,Trametinib,0
OCUB-M,Pictilisib,PD173074,0
HDQ-P1,Gemcitabine,SB216763,0
HCC1395,PD173074,GSK269962A,0
ZR-75-1,5-Fluorouracil,Pictilisib,0
MDA-MB-468,Lapatinib,ZM447439,0
HCC70,Docetaxel,Sapitinib,1
JIMT-1,Gemcitabine,Luminespib,0
T47D,Olaparib,Taselisib,0
HCC1143,Pictilisib,NU7441,0
MDA-MB-231,Luminespib,BI-2536,0
COLO-205,Sapitinib,MK-2206,0
COLO-824,Olaparib,Camptothecin,0
BT-549,Navitoclax,MK-2206,0
HCC70,Linsitinib,AZD8055,0
CaR-1,SB216763,Sapitinib,0
HCC2998,Navitoclax,MK-2206,0
CFPAC-1,Palbociclib,Gemcitabine,0
CAL-85-1,Axitinib,Sorafenib,1
C2BBe1,Taselisib,AZD4547,0
KP-4,Taselisib,Linsitinib,0
SW948,Navitoclax,5-Fluorouracil,0
T84,Navitoclax,Oxaliplatin,0
COLO-678,Camptothecin,Afatinib,0
HuP-T4,Dasatinib,SCH772984,0
PANC-04-03,Ruxolitinib,Sorafenib,0
HCC2157,Docetaxel,AZD7762,0
MDA-MB-231,MK-1775,5-Fluorouracil,0
PANC-08-13,Oxaliplatin,Dasatinib,0
SW1116,Navitoclax,Olaparib,0
C2BBe1,MK-2206,5-Fluorouracil,0
BxPC-3,MK-2206,AZD7762,0
DU-4475,Palbociclib,GSK269962A,0
MDA-MB-453,Bortezomib,Vorinostat,0
MZ1-PC,Cisplatin,Sorafenib,0
HuP-T4,Trametinib,Palbociclib,0
CAL-148,Luminespib,5-Fluorouracil,0
HCC1500,MK-1775,Alisertib,0
BT-549,Trametinib,Afatinib,0
HDQ-P1,Olaparib,AZD6482,0
ZR-75-1,Bortezomib,Axitinib,0
OCUB-M,AZD7762,KU-55933,0
HCC2157,Taselisib,Alpelisib,0
BxPC-3,Navitoclax,Trametinib,1
SW1990,Lapatinib,SCH772984,0
BT-483,Gemcitabine,SB216763,0
HCC70,OSI-027,Nilotinib,0
YAPC,Sorafenib,Cisplatin,0
SW948,Sapitinib,SB216763,0
MDA-MB-231,Gemcitabine,Luminespib,0
SW1990,MK-2206,Sorafenib,0
COLO-824,Sapitinib,PF-4708671,0
PANC-04-03,Irinotecan,Erlotinib,0
HCC2157,Sapitinib,Camptothecin,0
MFM-223,Linsitinib,Ribociclib,0
DU-4475,Navitoclax,Bortezomib,0
MDA-MB-415,Crizotinib,Ribociclib,0
HDQ-P1,PD173074,Cisplatin,0
UACC-893,Taselisib,Olaparib,0
JIMT-1,Docetaxel,Afatinib,0
PANC-04-03,SCH772984,Lapatinib,1
SNU-81,MK-2206,LGK974,0
HCC202,Navitoclax,Vorinostat,0
ZR-75-30,Lapatinib,PD173074,0
HCC2157,OSI-027,Olaparib,0
HPAC,Paclitaxel,Linsitinib,0
MDA-MB-157,OSI-027,Venetoclax,0
PL4,Navitoclax,Galunisertib,0
PANC-04-03,Ruxolitinib,AZD7762,0
HCC2157,Navitoclax,SB216763,0
YAPC,Irinotecan,AZD7762,0
T47D,Docetaxel,Paclitaxel,0
SNU-C5,Sapitinib,SCH772984,0
HCC2998,Olaparib,Crizotinib,0
CAL-51,Sapitinib,Doramapimod,0
CAL-148,PD173074,Dabrafenib,0
SUIT-2,Irinotecan,LGK974,0
HCC1599,Palbociclib,Luminespib,0
HCC2157,Cisplatin,BI-2536,0
CAL-51,Palbociclib,Entinostat,0
HCC1806,Pictilisib,PD173074,0
SNU-407,Taselisib,Olaparib,0
BT-549,5-Fluorouracil,OSI-027,0
CAL-148,Lapatinib,Dabrafenib,0
CAL-148,AZD7762,SB216763,0
HCC1395,Sapitinib,Nilotinib,0
HCC1954,Crizotinib,Sorafenib,0
MDA-MB-330,MK-1775,Palbociclib,0
SNU-81,SCH772984,Oxaliplatin,0
CAL-85-1,Bortezomib,5-Fluorouracil,0
HCC2998,Navitoclax,MK-1775,0
JIMT-1,Lapatinib,Docetaxel,0
CW-2,Linsitinib,MK-1775,0
OCUB-M,5-Fluorouracil,BI-2536,0
SNU-1040,MK-1775,Taselisib,0
HDQ-P1,Palbociclib,Paclitaxel,0
BT-549,Pictilisib,AZD7762,0
T47D,Crizotinib,Cisplatin,0
SW1116,MK-1775,AZD4547,0
HCC1806,Palbociclib,NU7441,0
COLO-205,Dabrafenib,Navitoclax,0
DAN-G,Galunisertib,5-Fluorouracil,0
MDA-MB-157,Olaparib,MK-2206,0
MDA-MB-415,5-Fluorouracil,Navitoclax,0
HCC1143,Linsitinib,Alpelisib,0
SW1116,Dabrafenib,MK-1775,0
MDA-MB-330,Taselisib,Cisplatin,0
CAL-85-1,Linsitinib,Temozolomide,0
BT-549,Bortezomib,Wee1 Inhibitor,0
SUIT-2,OSI-027,Sorafenib,0
HCC1143,Crizotinib,NU7441,0
COLO-205,Dabrafenib,Linsitinib,0
KP-1N,Paclitaxel,Linsitinib,0
COLO-824,Axitinib,ZM447439,0
OCUB-M,Olaparib,AZD7762,0
HDQ-P1,Vorinostat,Taselisib,0
MDA-MB-468,OSI-027,NU7441,0
BT-483,Axitinib,Nilotinib,0
DU-4475,MK-2206,RO-3306,0
HCC2157,Cisplatin,Dabrafenib,0
HCC2157,MK-1775,Temozolomide,1
COLO-678,AZD8055,BMS-754807,0
SNU-C1,AZD7762,Navitoclax,0
HCC1428,Sapitinib,Ribociclib,0
HCC1569,Lapatinib,Alpelisib,0
MDA-MB-157,Olaparib,Taselisib,0
MDA-MB-453,Temozolomide,Gemcitabine,0
LS-180,Camptothecin,Linsitinib,0
KP-4,Gemcitabine,Trametinib,0
HCC38,MK-1775,Entinostat,0
BT-483,Gemcitabine,Palbociclib,0
MDST8,SB505124,MK-2206,0
PL4,OSI-027,Irinotecan,0
MDA-MB-157,Bortezomib,GSK269962A,0
LS-123,MK-1775,Dabrafenib,0
CAL-51,Luminespib,Wee1 Inhibitor,0
COLO-824,AZD7762,Luminespib,0
HCC70,Sapitinib,OSI-027,0
HDQ-P1,AZD7762,Navitoclax,0
ZR-75-30,Palbociclib,Paclitaxel,0
MDA-MB-157,PD173074,Olaparib,0
HDQ-P1,MK-2206,AZD7762,0
CaR-1,LGK974,SCH772984,0
MDA-MB-453,Axitinib,MK-1775,0
MDA-MB-415,Trametinib,SB216763,0
C2BBe1,AZD4547,MK-1775,0
CAL-85-1,Linsitinib,RO-3306,1
GP5d,Palbociclib,MK-1775,0
DAN-G,Paclitaxel,Palbociclib,0
CFPAC-1,Irinotecan,Sorafenib,0
HCC1806,Temozolomide,NU7441,0
CAL-148,Vorinostat,Dabrafenib,0
CAL-85-1,OSI-027,Dabrafenib,0
NCI-H747,SCH772984,Vinorelbine,0
MIA-PaCa-2,Paclitaxel,Dactolisib,0
LS-123,Trametinib,MK-1775,0
JIMT-1,Sapitinib,RO-3306,0
HCC1569,Navitoclax,Cisplatin,1
SNU-407,Taselisib,SB505124,0
HDQ-P1,Cisplatin,MK-1775,0
HCC2157,Pictilisib,Docetaxel,0
HDQ-P1,Taselisib,PF-4708671,0
HCC1395,Trametinib,Vorinostat,0
CAL-51,Navitoclax,RO-3306,1
HCC1806,Bortezomib,Tozasertib,0
PANC-08-13,Gemcitabine,Navitoclax,1
HPAC,SCH772984,Lapatinib,0
HCC1428,Bortezomib,PD173074,0
HCC1806,Axitinib,Trametinib,0
JIMT-1,Taselisib,GSK269962A,0
HDQ-P1,Axitinib,JQ1,0
ZR-75-1,OSI-027,AZD8055,0
T47D,Pictilisib,GSK269962A,0
CAL-85-1,MK-1775,Taselisib,0
HCC70,MK-1775,Entinostat,0
HuP-T4,Dactolisib,Navitoclax,0
MDA-MB-157,Cisplatin,MK-2206,0
HCC1599,Luminespib,NU7441,0
HCC1569,MK-2206,Axitinib,0
MDA-MB-157,5-Fluorouracil,NU7441,0
HCC1954,Docetaxel,Temozolomide,0
BT-483,Docetaxel,AZD8055,0
HPAC,Dactolisib,Trametinib,0
HuP-T4,Dasatinib,Trametinib,1
CAL-51,MK-2206,Tozasertib,0
HCC1500,Navitoclax,SB216763,0
HCC1806,5-Fluorouracil,KU-55933,0
MDA-MB-231,Luminespib,Paclitaxel,0
JIMT-1,Trametinib,MK-1775,0
ZR-75-1,OSI-027,Nilotinib,0
HCC1599,Crizotinib,AZD6482,0
HCC1143,Trametinib,Luminespib,0
HCC70,Navitoclax,5-Fluorouracil,1
SNU-407,Vinorelbine,SCH772984,0
HCC1954,PD173074,Uprosertib,0
HT-115,Linsitinib,Trametinib,0
NCI-H508,LGK974,Linsitinib,0
MDA-MB-330,Linsitinib,Palbociclib,0
HCC1954,MK-2206,SCH772984,0
PA-TU-8988T,MK-1775,Galunisertib,0
OCUB-M,Sapitinib,Nilotinib,0
HDQ-P1,Axitinib,NU7441,0
MDA-MB-330,Pictilisib,Bortezomib,0
T84,5-Fluorouracil,Taselisib,0
BT-549,OSI-027,Axitinib,0
DU-4475,Palbociclib,Taselisib,0
HCC1500,Navitoclax,Tozasertib,1
HCC70,OSI-027,NU7441,0
MDA-MB-157,Axitinib,Trametinib,0
KP-4,MK-1775,Palbociclib,0
MFM-223,Luminespib,Taselisib,0
CAPAN-2,SCH772984,Taselisib,0
CAL-51,AZD7762,Alpelisib,0
SNU-C5,5-Fluorouracil,SB216763,0
T47D,Sapitinib,RO-3306,0
HCC1428,Temozolomide,KU-55933,0
YAPC,AZD7762,Taselisib,0
COLO-678,Palbociclib,Navitoclax,0
MDA-MB-453,5-Fluorouracil,SCH772984,0
KP-1N,MK-1775,Navitoclax,0
MDA-MB-157,Trametinib,MK-2206,0
HT-115,AZD4547,Trametinib,0
MZ1-PC,Olaparib,5-Fluorouracil,0
CFPAC-1,Oxaliplatin,Ruxolitinib,0
T84,Dabrafenib,Palbociclib,0
JIMT-1,5-Fluorouracil,Entinostat,0
HCC1428,Crizotinib,Wee1 Inhibitor,0
OCUB-M,MK-1775,Pictilisib,0
HCC1569,Olaparib,Sorafenib,0
MFM-223,Temozolomide,Trametinib,0
LS-123,Afatinib,Palbociclib,0
COLO-678,Afatinib,Taselisib,0
LS-180,Afatinib,AZD8055,0
CAL-85-1,Pictilisib,Uprosertib,0
HCC1395,Sapitinib,Gemcitabine,0
MDST8,Navitoclax,Olaparib,1
MDA-MB-157,Trametinib,Luminespib,0
SW1990,SCH772984,Linsitinib,0
MDA-MB-330,Lapatinib,PD173074,0
OCUB-M,Pictilisib,Camptothecin,0
MDA-MB-157,AZD7762,NU7441,0
KP-1N,OSI-027,LGK974,0
COLO-205,Sapitinib,5-Fluorouracil,0
JIMT-1,Pictilisib,Tozasertib,0
MFM-223,MK-2206,Docetaxel,0
CAL-85-1,5-Fluorouracil,Navitoclax,0
COLO-320-HSR,Olaparib,MK-1775,0
HCC2157,OSI-027,GSK269962A,0
CFPAC-1,5-Fluorouracil,AZD7762,1
MDA-MB-157,Docetaxel,Lapatinib,0
GP5d,Sapitinib,SB216763,0
SUIT-2,AZD7762,Gemcitabine,0
CFPAC-1,Dasatinib,Erlotinib,0
HCC202,Temozolomide,MK-2206,0
SW1116,Vinorelbine,AZD4547,0
MDA-MB-453,Trametinib,AZD7762,0
PA-TU-8988T,Lapatinib,Sorafenib,0
SW948,MK-2206,Dabrafenib,0
MZ1-PC,MK-2206,Linsitinib,0
SNU-407,Navitoclax,AZD7762,0
PANC-08-13,Crizotinib,Erlotinib,0
CAL-51,Linsitinib,Sorafenib,0
HCC1395,Temozolomide,Doramapimod,0
HPAC,Crizotinib,Gemcitabine,0
SW948,Camptothecin,Crizotinib,0
C2BBe1,Trametinib,Vinorelbine,0
BT-549,AZD7762,Axitinib,0
MDA-MB-468,Bortezomib,PD173074,0
JIMT-1,Bortezomib,Temozolomide,0
CAL-148,Olaparib,Uprosertib,0
BT-483,Axitinib,Gemcitabine,0
MDA-MB-231,Lapatinib,PD173074,0
HCC1806,Lapatinib,Gemcitabine,0
HCC1500,AZD7762,AZD8055,0
KP-1N,Cisplatin,Olaparib,0
ZR-75-30,PD173074,AZD7762,0
MDA-MB-330,MK-2206,Navitoclax,0
T47D,Docetaxel,Palbociclib,0
COLO-824,Cisplatin,Axitinib,0
CAL-148,Linsitinib,NU7441,0
MDST8,MK-1775,Taselisib,0
BT-549,MK-1775,Alpelisib,0
ZR-75-30,Trametinib,Crizotinib,0
HCC1428,Temozolomide,Sorafenib,0
LS-513,Linsitinib,SCH772984,0
OCUB-M,Temozolomide,SCH772984,0
HCC1428,Luminespib,Paclitaxel,0
CAPAN-2,Crizotinib,AZD7762,0
CAL-85-1,Palbociclib,AZD8055,0
UACC-893,MK-2206,Camptothecin,0
HCC1599,Cisplatin,RO-3306,0
MDA-MB-330,AZD7762,KU-55933,0
CAL-51,Docetaxel,Trametinib,0
PANC-08-13,Dactolisib,Cisplatin,0
CFPAC-1,Navitoclax,Palbociclib,0
T84,Taselisib,Crizotinib,0
KP-1N,OSI-027,Lapatinib,0
HCC2157,Crizotinib,Sapitinib,1
JIMT-1,Gemcitabine,Uprosertib,0
PANC-04-03,Dasatinib,Navitoclax,0
BT-549,Pictilisib,Lapatinib,0
CAL-51,Palbociclib,PF-4708671,0
ZR-75-1,Luminespib,MK-1775,0
MDA-MB-453,PD173074,Doramapimod,0
UACC-893,Linsitinib,Dabrafenib,0
HCC1599,Taselisib,Camptothecin,0
HDQ-P1,Bortezomib,Crizotinib,0
BT-483,Temozolomide,OSI-027,0
HCC1954,Temozolomide,Paclitaxel,0
MDA-MB-157,Taselisib,Bortezomib,0
HT-29,Camptothecin,Linsitinib,0
HCC1954,Sapitinib,AZD8055,0
C2BBe1,SB216763,Dabrafenib,0
HCC1500,Vorinostat,MK-2206,0
COLO-824,Trametinib,Tozasertib,1
HuP-T4,Erlotinib,Linsitinib,0
COLO-824,MK-2206,AZD8055,0
MDA-MB-231,MK-1775,JQ1,0
HCC1806,Gemcitabine,Bortezomib,0
HCC70,Linsitinib,PD173074,0
