cell_line_names,anchor_names,library_names,labels
MDA-MB-157,Trametinib,ZM447439,0
UACC-893,Pictilisib,Vorinostat,0
BT-483,Pictilisib,Docetaxel,0
MDA-MB-330,Navitoclax,Crizotinib,0
MDA-MB-415,Sapitinib,Temozolomide,0
HCC1937,Palbociclib,MK-1775,0
MDA-MB-361,Pictilisib,Crizotinib,0
DU-4475,Sapitinib,Alpelisib,0
HCC1937,Pictilisib,Luminespib,0
HuP-T3,MK-1775,LGK974,0
HCC1937,Taselisib,Dabrafenib,0
BT-549,Crizotinib,NU7441,0
T47D,Crizotinib,Sapitinib,0
HuP-T4,Olaparib,SCH772984,0
DU-4475,Temozolomide,Pictilisib,0
CAL-148,OSI-027,Venetoclax,0
SNU-1040,Vinorelbine,SB216763,0
Hs-766T,SCH772984,Lapatinib,0
LoVo,Oxaliplatin,Camptothecin,0
HuP-T4,Crizotinib,Ruxolitinib,0
MZ1-PC,Sorafenib,Erlotinib,0
RCM-1,LGK974,SB216763,0
T84,Oxaliplatin,MK-1775,0
HuP-T4,Galunisertib,Gemcitabine,0
PANC-10-05,Dasatinib,Dactolisib,0
CAL-148,Linsitinib,SB216763,0
HuP-T3,Oxaliplatin,Irinotecan,0
SNU-C2B,Afatinib,AZD8055,0
HCC1187,Vorinostat,OSI-027,1
MDA-MB-468,MK-2206,Sorafenib,0
MDA-MB-175-VII,Temozolomide,PD173074,0
HCC1954,Gemcitabine,Wee1 Inhibitor,0
MDA-MB-157,MK-1775,Entinostat,0
SW837,Navitoclax,5-Fluorouracil,1
Hs-766T,Trametinib,Navitoclax,0
Hs-578-T,Luminespib,Alisertib,0
MFM-223,Linsitinib,Dabrafenib,1
PA-TU-8988T,Gemcitabine,LGK974,0
CAMA-1,Trametinib,Camptothecin,0
MDA-MB-468,Temozolomide,5-Fluorouracil,0
PANC-08-13,Crizotinib,Palbociclib,0
BxPC-3,Erlotinib,Paclitaxel,0
HCT-116,Trametinib,Vinorelbine,0
CL-11,Taselisib,Oxaliplatin,0
PANC-04-03,Paclitaxel,LGK974,0
EVSA-T,Linsitinib,ZM447439,0
UACC-893,Gemcitabine,Camptothecin,0
DiFi,Oxaliplatin,Crizotinib,0
KP-3,Cisplatin,Trametinib,0
DU-4475,Palbociclib,5-Fluorouracil,0
HCC1187,Gemcitabine,Lapatinib,0
PANC-08-13,Ruxolitinib,Palbociclib,0
KP-2,Paclitaxel,Ruxolitinib,0
HCC1954,Olaparib,Alpelisib,0
DU-4475,MK-1775,Palbociclib,0
CAMA-1,Palbociclib,Axitinib,0
CAMA-1,Linsitinib,NU7441,0
UACC-893,Taselisib,Alisertib,0
CaR-1,SB216763,Olaparib,0
UACC-893,Trametinib,Lapatinib,0
SU8686,MK-1775,Oxaliplatin,0
AsPC-1,Cisplatin,Trametinib,0
MDA-MB-415,AZD7762,Alisertib,0
HCC1954,Linsitinib,Camptothecin,0
CFPAC-1,LGK974,Gemcitabine,0
LoVo,MK-2206,SB505124,0
SNU-C5,Trametinib,AZD8055,0
NCI-H747,Olaparib,Taselisib,0
HCC1937,Palbociclib,MK-2206,0
T84,SCH772984,LGK974,0
RCM-1,SB505124,5-Fluorouracil,0
MRK-nu-1,PD173074,Doramapimod,0
DU-4475,Navitoclax,Alpelisib,1
MDA-MB-157,Trametinib,5-Fluorouracil,0
CCK-81,Oxaliplatin,SB216763,1
SW620,Taselisib,Linsitinib,0
HT55,Olaparib,Navitoclax,0
HCC1187,Luminespib,5-Fluorouracil,0
MRK-nu-1,Docetaxel,Crizotinib,0
BT-483,Axitinib,Palbociclib,0
SNU-407,Vinorelbine,Trametinib,0
MDA-MB-468,Gemcitabine,Crizotinib,0
SW837,AZD7762,SB505124,0
MDA-MB-231,Pictilisib,Crizotinib,0
MDA-MB-330,Docetaxel,MK-2206,0
CAMA-1,MK-1775,Trametinib,0
PANC-10-05,Navitoclax,Linsitinib,0
CAL-148,MK-1775,Alisertib,0
T47D,Luminespib,Trametinib,0
MDA-MB-231,Docetaxel,AZD7762,0
SNU-407,Taselisib,Sapitinib,0
COLO-205,AZD4547,5-Fluorouracil,0
UACC-893,Pictilisib,Docetaxel,0
T84,SB505124,Camptothecin,0
MDA-MB-231,Lapatinib,Wee1 Inhibitor,0
NCI-H747,SCH772984,AZD7762,0
SW48,Crizotinib,Linsitinib,0
CCK-81,LGK974,5-Fluorouracil,0
MDA-MB-175-VII,Taselisib,Tozasertib,0
HCC1954,Linsitinib,Axitinib,0
MDA-MB-157,Taselisib,Nilotinib,0
Hs-766T,Oxaliplatin,Cisplatin,0
CAPAN-2,5-Fluorouracil,Gemcitabine,0
AU565,Bortezomib,Wee1 Inhibitor,0
MDA-MB-453,Navitoclax,Doramapimod,0
NCI-H716,Afatinib,AZD4547,0
LoVo,Oxaliplatin,AZD7762,0
SNU-C1,Palbociclib,AZD4547,0
CAMA-1,Palbociclib,Camptothecin,0
HuP-T3,Navitoclax,Oxaliplatin,0
CAMA-1,Docetaxel,AZD6482,0
CAL-51,Axitinib,AZD8055,0
CAPAN-2,SCH772984,OSI-027,0
SNU-C2B,MK-2206,AZD7762,0
ZR-75-30,OSI-027,AZD6482,0
UACC-893,Linsitinib,Alisertib,0
UACC-893,Gemcitabine,Axitinib,0
SW48,Taselisib,5-Fluorouracil,0
MZ1-PC,SCH772984,Ruxolitinib,0
COLO-678,MK-2206,SCH772984,0
PANC-10-05,Galunisertib,Palbociclib,0
Hs-578-T,AZD7762,Navitoclax,0
MDA-MB-157,PD173074,Temozolomide,0
PL4,Palbociclib,Taselisib,0
HCC1187,Taselisib,JQ1,0
MDA-MB-157,Pictilisib,SCH772984,0
ZR-75-30,Axitinib,JQ1,0
EVSA-T,Sapitinib,Lapatinib,0
LS-411N,SB216763,5-Fluorouracil,0
MDA-MB-453,Palbociclib,AZD7762,0
MZ1-PC,5-Fluorouracil,Ruxolitinib,0
BT-549,Sapitinib,Taselisib,0
MRK-nu-1,Lapatinib,Bortezomib,0
EVSA-T,MK-2206,GSK269962A,1
EVSA-T,Crizotinib,Taselisib,0
EVSA-T,Bortezomib,Wee1 Inhibitor,0
UACC-812,Lapatinib,Taselisib,0
PANC-04-03,Oxaliplatin,Olaparib,0
HCC2218,Trametinib,SCH772984,0
BT-549,Temozolomide,Crizotinib,0
AU565,Olaparib,BI-2536,0
BT-549,MK-2206,Nilotinib,0
EVSA-T,Sapitinib,Nilotinib,0
MDA-MB-468,Axitinib,OSI-027,0
MRK-nu-1,Taselisib,Linsitinib,0
Hs-766T,AZD7762,Lapatinib,0
SNU-C2B,LGK974,SCH772984,0
ZR-75-30,Temozolomide,Pictilisib,0
SNU-C5,AZD4547,SCH772984,0
EVSA-T,Linsitinib,Sorafenib,0
SNU-C2B,AZD7762,Olaparib,0
PANC-04-03,OSI-027,Dactolisib,0
HT55,Palbociclib,Navitoclax,0
MDA-MB-453,PD173074,Alpelisib,0
CFPAC-1,OSI-027,MK-2206,1
AU565,Linsitinib,NU7441,0
EVSA-T,Taselisib,Sapitinib,1
DiFi,MK-1775,MK-2206,0
DU-4475,Bortezomib,BI-2536,0
HCC202,Luminespib,Docetaxel,0
CAL-51,Cisplatin,Sapitinib,0
MDA-MB-175-VII,Trametinib,Paclitaxel,1
RCM-1,Afatinib,Trametinib,0
T84,SB505124,AZD7762,0
SUIT-2,Cisplatin,Olaparib,0
HT-115,5-Fluorouracil,Linsitinib,0
HCC2998,Crizotinib,AZD4547,0
HuP-T3,Trametinib,Taselisib,1
T47D,MK-2206,Alisertib,0
CAL-51,Navitoclax,ZM447439,1
MDA-MB-175-VII,Axitinib,Dabrafenib,0
MDA-MB-175-VII,Luminespib,Sapitinib,0
CAL-148,Crizotinib,Linsitinib,0
HT-29,Dabrafenib,SB216763,0
HuP-T4,Galunisertib,OSI-027,0
SNU-1040,Oxaliplatin,LGK974,0
PL4,LGK974,Lapatinib,0
MDA-MB-330,Navitoclax,MK-2206,0
MDA-MB-231,Gemcitabine,Navitoclax,0
SUIT-2,Olaparib,Trametinib,0
CFPAC-1,Trametinib,Taselisib,0
MDA-MB-453,Trametinib,Dabrafenib,0
RCM-1,Crizotinib,Linsitinib,0
MDA-MB-231,Cisplatin,Pictilisib,0
MDA-MB-157,Navitoclax,Afatinib,0
BT-483,MK-2206,SB216763,0
MDA-MB-330,Docetaxel,Vorinostat,0
KP-3,SCH772984,5-Fluorouracil,0
SU8686,Palbociclib,Sorafenib,0
HCC1500,Taselisib,NU7441,0
MDA-MB-175-VII,Cisplatin,PD173074,0
AU565,Cisplatin,Palbociclib,0
LS-123,Vinorelbine,AZD8055,0
MZ1-PC,Navitoclax,Trametinib,1
MDA-MB-231,AZD7762,Sapitinib,0
CAL-148,MK-2206,Temozolomide,0
AU565,Temozolomide,Pictilisib,0
MDA-MB-468,Crizotinib,Alisertib,0
LoVo,MK-2206,5-Fluorouracil,0
MDA-MB-468,Palbociclib,Afatinib,0
PA-TU-8902,Dactolisib,Gemcitabine,0
CAL-148,Axitinib,AZD7762,0
SUIT-2,Linsitinib,Gemcitabine,0
PANC-04-03,Linsitinib,Gemcitabine,0
NCI-H747,Vinorelbine,Oxaliplatin,0
MRK-nu-1,Docetaxel,SCH772984,0
MDA-MB-231,Trametinib,Afatinib,0
SUIT-2,Dasatinib,OSI-027,0
HuP-T3,Sorafenib,MK-1775,0
CFPAC-1,Galunisertib,Erlotinib,0
HCC2218,Sapitinib,Afatinib,0
UACC-893,OSI-027,ZM447439,0
PANC-08-13,Cisplatin,AZD7762,0
MZ1-PC,AZD7762,Lapatinib,0
T47D,OSI-027,JQ1,0
LoVo,LGK974,Olaparib,0
Hs-578-T,Pictilisib,Sorafenib,0
MFM-223,Taselisib,5-Fluorouracil,0
MDA-MB-157,Olaparib,Palbociclib,0
EVSA-T,Sapitinib,Ribociclib,0
MRK-nu-1,Luminespib,Cisplatin,0
MDA-MB-361,MK-1775,Axitinib,0
MDA-MB-361,Trametinib,Venetoclax,0
SNU-C1,SB216763,AZD8055,0
MDA-MB-361,Gemcitabine,SB216763,0
SW48,Trametinib,Palbociclib,0
MZ1-PC,Oxaliplatin,Dasatinib,0
MDA-MB-330,Palbociclib,Trametinib,0
SNU-C5,Afatinib,Vinorelbine,0
CAPAN-2,MK-2206,Taselisib,0
BT-549,Bortezomib,AZD6482,0
KP-2,Ruxolitinib,LGK974,0
T47D,Taselisib,Axitinib,0
CAMA-1,Taselisib,Sorafenib,0
MZ1-PC,Taselisib,Paclitaxel,0
KP-3,Galunisertib,MK-2206,0
MDA-MB-231,5-Fluorouracil,Wee1 Inhibitor,0
MFM-223,Bortezomib,Crizotinib,0
MDA-MB-468,AZD7762,AZD6482,0
SW48,Vinorelbine,Sapitinib,0
SW48,AZD8055,BMS-754807,0
MDA-MB-175-VII,PD173074,RO-3306,0
HCC1187,Trametinib,Sorafenib,0
HCC1954,Cisplatin,NU7441,0
AU565,Cisplatin,Entinostat,0
BT-549,Taselisib,5-Fluorouracil,0
CAL-148,Lapatinib,Ribociclib,0
HCC2218,Bortezomib,Paclitaxel,0
Hs-578-T,MK-2206,NU7441,0
HT-29,SB505124,LGK974,0
ZR-75-30,Navitoclax,Crizotinib,0
HCC1187,MK-1775,RO-3306,0
MDA-MB-157,PD173074,Alisertib,0
AU565,Sapitinib,Tozasertib,0
Hs-578-T,Gemcitabine,Alpelisib,0
UACC-893,Cisplatin,Lapatinib,0
RCM-1,LGK974,SB505124,0
MDA-MB-175-VII,Taselisib,KU-55933,0
PL4,Erlotinib,MK-1775,0
BT-549,Trametinib,Luminespib,0
BT-549,PD173074,Dabrafenib,0
Hs-578-T,Bortezomib,Entinostat,0
PANC-04-03,5-Fluorouracil,Crizotinib,0
BxPC-3,MK-1775,Navitoclax,1
KP-2,Olaparib,Ruxolitinib,0
MDA-MB-415,Bortezomib,Afatinib,0
CAL-148,Taselisib,ZM447439,0
MDA-MB-231,Olaparib,AZD7762,0
MDA-MB-231,MK-2206,AZD6482,0
LoVo,Linsitinib,SB505124,0
HCC1187,Cisplatin,GSK269962A,0
SW837,Palbociclib,MK-2206,0
HT55,Linsitinib,Dabrafenib,1
PANC-08-13,Olaparib,SCH772984,0
NCI-H747,Olaparib,Crizotinib,0
SNU-1040,Crizotinib,AZD8055,0
PA-TU-8902,Dactolisib,Linsitinib,0
CAL-51,Taselisib,PF-4708671,0
SU8686,Cisplatin,MK-2206,0
PANC-04-03,Trametinib,Linsitinib,0
CAL-148,Linsitinib,Vorinostat,0
Hs-578-T,Sapitinib,Ribociclib,0
MDA-MB-468,Trametinib,Lapatinib,0
JIMT-1,Olaparib,Linsitinib,0
CAPAN-2,LGK974,Navitoclax,0
BT-549,Crizotinib,Trametinib,1
EVSA-T,Linsitinib,AZD7762,0
HCC1500,Docetaxel,Venetoclax,0
MDA-MB-157,MK-1775,Doramapimod,0
UACC-893,Luminespib,MK-1775,0
MDA-MB-175-VII,Cisplatin,KU-55933,0
COLO-205,Olaparib,AZD7762,1
MFM-223,Sapitinib,Crizotinib,0
MDA-MB-157,Gemcitabine,Pictilisib,0
MDA-MB-468,Cisplatin,Trametinib,0
MDA-MB-453,OSI-027,Vorinostat,0
SNU-407,Crizotinib,5-Fluorouracil,0
MDA-MB-468,Vorinostat,Axitinib,0
HCC2998,SCH772984,Olaparib,0
NCI-H747,Camptothecin,Vinorelbine,0
UACC-812,Trametinib,Palbociclib,0
CAL-51,Trametinib,Gemcitabine,0
HCC1187,OSI-027,AZD7762,0
SNU-407,Sapitinib,Camptothecin,0
SW620,AZD7762,Camptothecin,0
HCC1500,Olaparib,OSI-027,0
KP-2,Paclitaxel,Navitoclax,1
ZR-75-30,Sapitinib,Vorinostat,0
SNU-1040,Trametinib,Dabrafenib,0
HCC2998,MK-2206,Sapitinib,0
LoVo,LGK974,Vinorelbine,0
PANC-02-03,LGK974,SCH772984,0
SW837,Crizotinib,AZD8055,0
HCC1500,AZD7762,Vorinostat,0
MZ1-PC,Dasatinib,Ruxolitinib,0
KP-2,Linsitinib,Palbociclib,0
MDA-MB-231,Olaparib,BI-2536,0
SW620,Crizotinib,Palbociclib,0
PANC-10-05,Cisplatin,Linsitinib,0
SNU-C2B,MK-2206,Olaparib,0
KP-3,Navitoclax,Cisplatin,0
PANC-08-13,Olaparib,Linsitinib,0
HCC1937,Olaparib,Pictilisib,0
AU565,Lapatinib,PF-4708671,0
UACC-893,5-Fluorouracil,OSI-027,0
LS-123,SB505124,Taselisib,0
HCC1937,5-Fluorouracil,Tozasertib,0
ZR-75-30,Sapitinib,Taselisib,0
SNU-C1,SB216763,Palbociclib,0
MRK-nu-1,Pictilisib,Palbociclib,0
CAL-148,Docetaxel,Tozasertib,1
ZR-75-30,Navitoclax,Vorinostat,0
CAMA-1,Vorinostat,ZM447439,0
BT-549,Temozolomide,Alisertib,0
Hs-578-T,Navitoclax,BI-2536,0
MZ1-PC,AZD7762,Oxaliplatin,0
HuP-T4,Galunisertib,Linsitinib,1
BxPC-3,Trametinib,MK-2206,1
MDA-MB-415,Vorinostat,MK-1775,0
MRK-nu-1,Linsitinib,AZD6482,0
HCC1954,Olaparib,Tozasertib,0
CAMA-1,Bortezomib,AZD7762,0
MDA-MB-468,MK-1775,Nilotinib,0
Hs-766T,Dasatinib,Linsitinib,0
SNU-C5,Afatinib,Palbociclib,0
HCT-116,AZD4547,LGK974,0
MRK-nu-1,Luminespib,Tozasertib,0
MDA-MB-468,Lapatinib,KU-55933,0
MFM-223,Trametinib,Camptothecin,0
MDA-MB-453,Trametinib,RO-3306,0
PANC-08-13,AZD7762,Dactolisib,0
T84,MK-2206,5-Fluorouracil,0
AsPC-1,Cisplatin,Dasatinib,0
MFM-223,Sapitinib,Camptothecin,0
HuP-T3,Dactolisib,Olaparib,0
MDA-MB-415,Cisplatin,Alisertib,0
MDA-MB-468,Trametinib,Ribociclib,0
HCC2218,Gemcitabine,MK-1775,0
Hs-766T,Oxaliplatin,Paclitaxel,0
SNU-1040,Taselisib,Sapitinib,0
MDA-MB-361,Docetaxel,Uprosertib,0
CAPAN-2,MK-2206,OSI-027,0
CAPAN-2,Paclitaxel,Dactolisib,1
PL4,LGK974,Oxaliplatin,0
HCC1954,Cisplatin,Nilotinib,0
MFM-223,Trametinib,Pictilisib,0
MDA-MB-231,Pictilisib,JQ1,0
HCC1937,MK-1775,Palbociclib,0
AsPC-1,5-Fluorouracil,Galunisertib,0
T47D,Gemcitabine,Lapatinib,0
BT-483,Linsitinib,Vorinostat,0
PANC-08-13,Gemcitabine,Erlotinib,0
T47D,Linsitinib,Afatinib,0
PA-TU-8902,MK-1775,LGK974,0
CAL-148,Sapitinib,Lapatinib,0
MDA-MB-415,Sapitinib,Vorinostat,0
MDA-MB-415,Trametinib,Doramapimod,0
MRK-nu-1,OSI-027,Nilotinib,0
UACC-893,Pictilisib,Temozolomide,0
HuP-T3,MK-2206,Ruxolitinib,0
SW48,Sapitinib,Vinorelbine,0
Hs-578-T,Cisplatin,Olaparib,0
BT-483,5-Fluorouracil,RO-3306,0
BT-483,Bortezomib,Navitoclax,0
T47D,OSI-027,Vorinostat,0
CL-11,Trametinib,Vinorelbine,0
Hs-766T,AZD7762,MK-1775,1
BxPC-3,OSI-027,Irinotecan,0
HCC2218,Luminespib,Taselisib,0
T47D,Luminespib,Tozasertib,0
MDA-MB-330,Vorinostat,BI-2536,0
ZR-75-30,Cisplatin,Crizotinib,0
T47D,MK-2206,Tozasertib,0
SNU-C5,5-Fluorouracil,Dabrafenib,0
MDA-MB-157,Luminespib,Nilotinib,0
MFM-223,Navitoclax,Alpelisib,0
NCI-H747,MK-2206,Crizotinib,0
BT-549,Luminespib,NU7441,0
LS-411N,5-Fluorouracil,BMS-754807,0
MRK-nu-1,Bortezomib,BI-2536,0
T47D,Linsitinib,Lapatinib,0
NCI-H716,Olaparib,Vinorelbine,0
MDA-MB-330,AZD7762,Temozolomide,0
SNU-C2B,SB216763,Sapitinib,0
SUIT-2,Oxaliplatin,Sorafenib,0
Hs-766T,Dasatinib,Gemcitabine,0
PANC-04-03,5-Fluorouracil,SCH772984,0
MDA-MB-415,Vorinostat,AZD8055,0
KP-2,Sorafenib,OSI-027,0
DiFi,5-Fluorouracil,SB216763,0
JIMT-1,Trametinib,5-Fluorouracil,0
CFPAC-1,AZD7762,Trametinib,0
HCC1954,Olaparib,Dabrafenib,0
DU-4475,Gemcitabine,Ribociclib,0
CAPAN-2,Navitoclax,Taselisib,1
HuP-T4,AZD7762,Sorafenib,0
NCI-H716,AZD8055,Camptothecin,0
BT-549,Crizotinib,Navitoclax,0
SNU-1040,Olaparib,BMS-754807,0
BT-483,Sapitinib,Afatinib,0
HCC2998,Oxaliplatin,AZD7762,0
NCI-H747,Oxaliplatin,Linsitinib,0
SNU-C5,AZD4547,Olaparib,0
MDA-MB-361,Gemcitabine,MK-2206,0
HCC2218,Luminespib,Docetaxel,0
ZR-75-30,Crizotinib,SB216763,0
HCT-116,Linsitinib,Crizotinib,0
SUIT-2,Irinotecan,Lapatinib,0
MZ1-PC,Taselisib,Galunisertib,0
CAL-51,Bortezomib,Olaparib,0
SUIT-2,Paclitaxel,Erlotinib,1
EVSA-T,Lapatinib,Linsitinib,0
HCC1954,Crizotinib,Trametinib,0
JIMT-1,Crizotinib,OSI-027,0
SW48,5-Fluorouracil,Trametinib,0
KP-2,Oxaliplatin,Sorafenib,0
T47D,Docetaxel,ZM447439,0
CAL-51,Crizotinib,MK-1775,0
HCT-116,Crizotinib,Palbociclib,0
MRK-nu-1,Gemcitabine,AZD7762,1
EVSA-T,Temozolomide,Docetaxel,0
BT-483,Bortezomib,Afatinib,0
ZR-75-30,Olaparib,Cisplatin,0
JIMT-1,Lapatinib,Trametinib,0
NCI-H716,SB216763,LGK974,0
MRK-nu-1,MK-1775,NU7441,0
SUIT-2,Palbociclib,Trametinib,0
SNU-1040,Dabrafenib,AZD8055,0
T47D,PD173074,Crizotinib,0
NCI-H747,SB505124,Afatinib,0
HCC2218,Linsitinib,Gemcitabine,0
BxPC-3,Navitoclax,Cisplatin,0
CAL-51,PD173074,Afatinib,1
HCC1937,Palbociclib,Olaparib,0
CCK-81,Camptothecin,Sapitinib,0
T47D,Navitoclax,Trametinib,0
SNU-407,Palbociclib,LGK974,0
UACC-893,Lapatinib,Nilotinib,0
SU8686,Sorafenib,Dactolisib,0
Hs-578-T,Docetaxel,NU7441,0
DU-4475,Olaparib,Afatinib,0
HuP-T4,Dactolisib,LGK974,0
LS-411N,5-Fluorouracil,Oxaliplatin,0
BT-549,Temozolomide,Ribociclib,0
HuP-T4,MK-1775,Paclitaxel,0
AU565,AZD7762,SCH772984,0
PANC-10-05,Irinotecan,Palbociclib,0
CAMA-1,Lapatinib,Cisplatin,0
MDA-MB-415,Axitinib,ZM447439,0
T47D,Bortezomib,Docetaxel,0
HCC2218,Trametinib,Bortezomib,0
T47D,OSI-027,Docetaxel,0
HCC1937,Temozolomide,Vorinostat,0
HCC1937,Trametinib,SB216763,0
SW620,Crizotinib,SB505124,0
UACC-893,Bortezomib,AZD7762,0
SNU-407,BMS-754807,Camptothecin,0
LoVo,Afatinib,SB216763,0
MDA-MB-468,Luminespib,Nilotinib,0
HCC1937,Olaparib,Wee1 Inhibitor,0
MDA-MB-231,Navitoclax,Uprosertib,0
CAL-51,Pictilisib,RO-3306,0
PA-TU-8902,Dactolisib,Oxaliplatin,0
SUIT-2,Linsitinib,Oxaliplatin,0
MDA-MB-468,Crizotinib,Palbociclib,0
Hs-578-T,Lapatinib,Uprosertib,0
LS-411N,Crizotinib,SB505124,0
CAL-148,Navitoclax,Trametinib,0
MDA-MB-157,Pictilisib,Bortezomib,0
HCC1937,Pictilisib,Doramapimod,0
PA-TU-8988T,AZD7762,Crizotinib,0
MDA-MB-361,AZD7762,Camptothecin,0
MDA-MB-361,Docetaxel,Trametinib,0
SU8686,Linsitinib,MK-1775,0
MZ1-PC,MK-1775,Dactolisib,0
T47D,Navitoclax,Linsitinib,0
EVSA-T,Temozolomide,MK-1775,0
HCC2998,5-Fluorouracil,Oxaliplatin,0
CAPAN-2,Crizotinib,Erlotinib,0
HCC1187,AZD7762,SCH772984,0
HCC1937,Docetaxel,Vorinostat,0
HCC1954,MK-1775,Ribociclib,0
T84,Olaparib,Linsitinib,0
KP-2,MK-1775,Navitoclax,1
PANC-10-05,Cisplatin,Olaparib,0
MDA-MB-361,Gemcitabine,MK-1775,0
BT-549,Palbociclib,Bortezomib,0
MZ1-PC,Crizotinib,Irinotecan,0
T47D,AZD7762,Alisertib,0
BT-483,AZD7762,Axitinib,0
MDA-MB-453,PD173074,SCH772984,0
PANC-02-03,Trametinib,Irinotecan,0
HCC2218,Luminespib,Vorinostat,0
PA-TU-8902,Irinotecan,OSI-027,0
Hs-766T,5-Fluorouracil,Ruxolitinib,0
MDA-MB-453,Temozolomide,MK-2206,0
HCC1954,Olaparib,Entinostat,0
KP-2,MK-2206,Dactolisib,0
SU8686,Galunisertib,Gemcitabine,0
MDA-MB-415,Taselisib,Ribociclib,0
CAL-51,Luminespib,ZM447439,0
HCC1937,Taselisib,PF-4708671,0
MDA-MB-415,Navitoclax,PF-4708671,1
AU565,AZD7762,Uprosertib,0
SW48,MK-2206,Palbociclib,0
SNU-C2B,AZD4547,Navitoclax,0
HCC2218,Vorinostat,GSK269962A,0
MDA-MB-175-VII,MK-2206,Uprosertib,0
Hs-766T,MK-1775,Galunisertib,0
HuP-T3,Galunisertib,Erlotinib,0
CAL-148,Palbociclib,Sorafenib,0
MDA-MB-361,MK-1775,Sorafenib,0
HCC1500,Linsitinib,Lapatinib,0
MDA-MB-157,Docetaxel,Temozolomide,0
CAMA-1,MK-1775,Wee1 Inhibitor,0
HCC2218,MK-2206,BI-2536,0
BT-483,5-Fluorouracil,Dabrafenib,0
CaR-1,Sapitinib,5-Fluorouracil,0
PANC-04-03,Galunisertib,Dactolisib,0
MDA-MB-361,PD173074,Alisertib,0
LS-411N,Olaparib,Palbociclib,0
MDA-MB-330,Palbociclib,Tozasertib,0
SW620,MK-1775,AZD8055,0
T84,SB216763,Linsitinib,0
BT-549,Trametinib,Entinostat,0
CAL-51,Bortezomib,Uprosertib,0
HT-115,Navitoclax,Sapitinib,1
SNU-C5,AZD8055,LGK974,0
BxPC-3,Olaparib,Dactolisib,0
SU8686,Trametinib,Palbociclib,0
MDA-MB-157,Vorinostat,Sorafenib,0
MDA-MB-157,AZD7762,Cisplatin,0
PANC-04-03,LGK974,OSI-027,0
COLO-678,Olaparib,Palbociclib,0
MRK-nu-1,Sapitinib,JQ1,0
COLO-205,SB505124,Dabrafenib,0
MDA-MB-175-VII,Gemcitabine,Olaparib,0
HCC2218,Linsitinib,AZD8055,0
MDA-MB-330,Taselisib,Paclitaxel,0
AU565,Palbociclib,Vorinostat,0
DiFi,Vinorelbine,Trametinib,0
T47D,Navitoclax,Afatinib,0
HCC2218,Taselisib,PD173074,0
CAL-51,Sapitinib,AZD6482,0
DU-4475,Axitinib,SCH772984,0
MDA-MB-175-VII,Bortezomib,Alisertib,0
BxPC-3,Galunisertib,MK-1775,0
MDA-MB-231,PD173074,Nilotinib,0
CFPAC-1,Lapatinib,Palbociclib,0
PANC-10-05,MK-2206,Ruxolitinib,0
PANC-02-03,Irinotecan,Linsitinib,0
UACC-893,Crizotinib,Navitoclax,0
PANC-04-03,Lapatinib,Paclitaxel,0
BT-549,Sapitinib,RO-3306,0
AU565,Luminespib,Bortezomib,0
HCC1954,Temozolomide,Olaparib,0
T47D,Linsitinib,Tozasertib,0
PANC-10-05,Trametinib,Irinotecan,0
KP-2,Irinotecan,5-Fluorouracil,0
MDA-MB-157,Crizotinib,Temozolomide,0
MFM-223,5-Fluorouracil,Alisertib,0
PA-TU-8988T,Palbociclib,Crizotinib,0
SNU-C1,Afatinib,Linsitinib,0
CAL-51,Bortezomib,JQ1,0
MDA-MB-453,Docetaxel,SCH772984,0
Hs-578-T,Lapatinib,Gemcitabine,0
HCT-116,Linsitinib,SCH772984,0
HCC1937,Vorinostat,Dabrafenib,0
UACC-893,Pictilisib,Afatinib,1
COLO-205,Dabrafenib,MK-1775,0
MDA-MB-330,Temozolomide,Navitoclax,0
MDA-MB-231,OSI-027,AZD6482,0
HCC202,Linsitinib,MK-2206,0
HT-115,Camptothecin,SB216763,0
MFM-223,Axitinib,MK-2206,1
LoVo,Camptothecin,Navitoclax,0
AsPC-1,Oxaliplatin,Trametinib,0
MDA-MB-453,5-Fluorouracil,AZD7762,0
CaR-1,Navitoclax,AZD8055,0
HT55,Oxaliplatin,AZD8055,0
MDA-MB-453,5-Fluorouracil,Doramapimod,0
CAL-148,5-Fluorouracil,PD173074,1
MDA-MB-415,MK-1775,Axitinib,0
PA-TU-8902,Oxaliplatin,OSI-027,0
HCC1500,PD173074,PF-4708671,1
PA-TU-8988T,Trametinib,Paclitaxel,0
ZR-75-30,AZD7762,Linsitinib,0
AU565,Temozolomide,NU7441,0
LoVo,Camptothecin,AZD7762,0
SW837,MK-2206,Palbociclib,0
CCK-81,Taselisib,SB216763,0
CaR-1,MK-2206,Afatinib,1
LS-123,AZD7762,Sapitinib,0
MDA-MB-330,MK-1775,Cisplatin,0
HCC1500,5-Fluorouracil,Dabrafenib,0
DiFi,SB505124,AZD4547,0
HCC1187,Bortezomib,NU7441,1
CAL-148,Cisplatin,Afatinib,0
UACC-893,Navitoclax,BI-2536,0
T47D,Taselisib,Bortezomib,0
SNU-407,Olaparib,Afatinib,0
COLO-205,BMS-754807,Oxaliplatin,0
EVSA-T,MK-2206,Bortezomib,0
PA-TU-8988T,Cisplatin,Irinotecan,0
MDA-MB-415,Axitinib,Pictilisib,0
SW837,Oxaliplatin,Afatinib,0
CAL-148,Luminespib,RO-3306,0
MDA-MB-468,OSI-027,Camptothecin,0
