cell_line_names,anchor_names,library_names,labels
PANC-08-13,SCH772984,Paclitaxel,0
HT-115,Sapitinib,AZD4547,1
LoVo,Taselisib,Camptothecin,0
CAL-85-1,Gemcitabine,MK-2206,0
MDA-MB-468,PD173074,Navitoclax,0
SW1417,AZD8055,Dabrafenib,0
HCC70,Taselisib,Vorinostat,0
HCC70,Temozolomide,Lapatinib,0
LoVo,5-Fluorouracil,MK-1775,0
KP-4,Lapatinib,Sorafenib,0
MDA-MB-231,Bortezomib,Alisertib,0
LS-123,Palbociclib,Dabrafenib,0
OCUB-M,5-Fluorouracil,Sorafenib,0
T84,5-Fluorouracil,Vinorelbine,0
HCC1419,Navitoclax,Linsitinib,0
LS-180,Vinorelbine,Dabrafenib,0
HCC1395,Sapitinib,AZD7762,0
MFM-223,Vorinostat,Doramapimod,1
SNU-175,AZD4547,Oxaliplatin,0
HCC1599,Docetaxel,Tozasertib,0
HT55,MK-2206,Navitoclax,0
HCC2157,Olaparib,Temozolomide,0
MFM-223,Temozolomide,SB216763,0
ZR-75-1,Taselisib,OSI-027,0
HCC2157,OSI-027,Docetaxel,0
ZR-75-1,Gemcitabine,GSK269962A,0
MDA-MB-231,Axitinib,ZM447439,0
SNU-C5,SB216763,Crizotinib,0
HCC2157,Bortezomib,Wee1 Inhibitor,0
DU-4475,AZD7762,Bortezomib,0
SNU-81,Linsitinib,Taselisib,0
EVSA-T,Temozolomide,Ribociclib,0
CAL-85-1,Palbociclib,OSI-027,0
SU8686,OSI-027,Dasatinib,0
SK-CO-1,Camptothecin,AZD4547,0
CAL-148,Vorinostat,Doramapimod,1
ZR-75-30,Olaparib,PD173074,0
GP5d,Olaparib,Taselisib,0
CAMA-1,Linsitinib,ZM447439,0
CAL-85-1,Linsitinib,Docetaxel,0
MDA-MB-361,PD173074,Sorafenib,0
CAPAN-2,Lapatinib,Oxaliplatin,0
HCC1143,MK-2206,Taselisib,0
MDA-MB-330,Navitoclax,PF-4708671,0
MDA-MB-361,MK-1775,Alisertib,0
GP5d,Trametinib,BMS-754807,0
SW1116,MK-2206,BMS-754807,0
MDST8,Taselisib,Sapitinib,0
T47D,Palbociclib,Taselisib,0
MCF7,Axitinib,ZM447439,0
MFM-223,Vorinostat,AZD6482,0
LS-411N,AZD4547,5-Fluorouracil,0
SNU-407,AZD4547,MK-2206,0
DU-4475,Docetaxel,JQ1,0
HCC1187,PD173074,Tozasertib,0
SW620,MK-2206,Sapitinib,0
PA-TU-8988T,Ruxolitinib,Oxaliplatin,0
SW1990,Irinotecan,5-Fluorouracil,0
EFM-19,AZD7762,RO-3306,0
HCC1428,MK-1775,Docetaxel,0
COLO-205,Trametinib,Olaparib,0
HuP-T3,Sorafenib,Dactolisib,0
MFM-223,Cisplatin,Ribociclib,0
HCC1428,Vorinostat,5-Fluorouracil,0
CAL-51,Cisplatin,Docetaxel,0
HPAC,Olaparib,Oxaliplatin,0
KP-4,Erlotinib,Taselisib,0
MCF7,PD173074,Navitoclax,0
MZ1-PC,AZD7762,Taselisib,0
HT-29,SCH772984,AZD4547,0
DAN-G,Sorafenib,LGK974,0
HCC1569,OSI-027,JQ1,0
KP-4,SCH772984,Navitoclax,0
SW1116,Sapitinib,MK-2206,1
UACC-893,Docetaxel,Alpelisib,0
MDA-MB-157,OSI-027,KU-55933,0
UACC-893,PD173074,Luminespib,0
HCC2157,Taselisib,Entinostat,0
CaR-1,Olaparib,5-Fluorouracil,0
MDST8,Linsitinib,SCH772984,0
HCC2157,Luminespib,Cisplatin,0
GP5d,Olaparib,MK-2206,0
HCC2998,SCH772984,Crizotinib,0
SW1417,Camptothecin,MK-2206,0
HCC1954,Sapitinib,Navitoclax,0
CAL-120,Trametinib,KU-55933,0
SW1463,Sapitinib,MK-1775,0
HCC1419,MK-1775,RO-3306,0
HCC1143,Bortezomib,Alpelisib,0
MDA-MB-436,Axitinib,Dabrafenib,0
SNU-C5,BMS-754807,SB505124,0
SK-CO-1,SCH772984,Dabrafenib,0
MDA-MB-175-VII,Cisplatin,ZM447439,0
T47D,Olaparib,Temozolomide,0
KP-3,Cisplatin,Crizotinib,0
UACC-893,Lapatinib,Luminespib,0
CAMA-1,Vorinostat,Temozolomide,0
HCC1143,Navitoclax,AZD6482,0
MDA-MB-453,MK-1775,PD173074,0
AsPC-1,Palbociclib,Irinotecan,0
LS-123,5-Fluorouracil,Linsitinib,0
NCI-H716,Palbociclib,Camptothecin,0
CCK-81,5-Fluorouracil,Navitoclax,0
COLO-824,Crizotinib,MK-2206,0
LS-180,Afatinib,SB216763,0
PANC-02-03,Sorafenib,Ruxolitinib,0
MDA-MB-453,Docetaxel,Bortezomib,0
MDST8,AZD8055,Navitoclax,0
Hs-578-T,Navitoclax,NU7441,0
MFM-223,Trametinib,Luminespib,0
COLO-824,OSI-027,AZD7762,0
CAL-85-1,PD173074,RO-3306,0
CAL-120,Cisplatin,Paclitaxel,0
SW620,Crizotinib,Sapitinib,1
HCC1395,MK-1775,AZD8055,0
BT-483,5-Fluorouracil,Entinostat,0
BT-20,Axitinib,AZD8055,0
SNU-C2B,5-Fluorouracil,Taselisib,0
MDA-MB-436,Olaparib,Doramapimod,0
CAL-148,MK-2206,Navitoclax,0
SW48,Olaparib,LGK974,0
BT-483,AZD7762,RO-3306,0
AU565,Luminespib,OSI-027,0
BT-20,Vorinostat,Taselisib,0
COLO-824,Lapatinib,Axitinib,0
COLO-824,Luminespib,Uprosertib,0
HCC1806,Temozolomide,Wee1 Inhibitor,0
LS-180,SB216763,Linsitinib,0
LS-411N,MK-2206,Camptothecin,0
MDST8,AZD8055,Linsitinib,0
CAL-120,Axitinib,5-Fluorouracil,0
HCC1428,Vorinostat,Uprosertib,0
ZR-75-1,Olaparib,Temozolomide,0
HCC2218,Taselisib,OSI-027,0
HCC70,Linsitinib,GSK269962A,0
ZR-75-1,Luminespib,KU-55933,0
BT-483,Olaparib,AZD6482,0
HCC1500,AZD7762,Navitoclax,0
LS-411N,AZD7762,AZD8055,0
BT-483,Lapatinib,Camptothecin,0
EFM-192A,Luminespib,Venetoclax,0
SW620,SB216763,MK-2206,0
DU-4475,Docetaxel,Cisplatin,1
PANC-02-03,Crizotinib,Oxaliplatin,0
MDA-MB-436,Sapitinib,Axitinib,0
ZR-75-30,AZD7762,Cisplatin,0
COLO-824,5-Fluorouracil,PD173074,0
BT-474,MK-2206,Luminespib,0
HCC2218,MK-2206,AZD8055,0
T84,Camptothecin,Taselisib,0
RCM-1,AZD8055,Camptothecin,0
CAL-85-1,Olaparib,Camptothecin,0
MIA-PaCa-2,MK-2206,Paclitaxel,0
RKO,AZD4547,AZD7762,0
DAN-G,Linsitinib,Oxaliplatin,0
HPAC,Galunisertib,Lapatinib,0
JIMT-1,Olaparib,Palbociclib,0
RKO,SB505124,Linsitinib,0
CCK-81,Trametinib,BMS-754807,0
HCC1806,Trametinib,Uprosertib,1
HCC70,Temozolomide,PD173074,0
KP-2,MK-2206,Erlotinib,0
Hs-578-T,AZD7762,Palbociclib,0
HCC1419,Trametinib,Olaparib,0
GP5d,AZD7762,Crizotinib,0
SNU-C5,Linsitinib,Vinorelbine,1
BxPC-3,5-Fluorouracil,Trametinib,0
MCF7,PD173074,Afatinib,0
MFM-223,Olaparib,Taselisib,0
MDA-MB-361,Vorinostat,OSI-027,0
SW1417,SB216763,SB505124,0
MIA-PaCa-2,MK-1775,Paclitaxel,0
Hs-578-T,Trametinib,AZD6482,0
BT-474,AZD7762,Cisplatin,0
COLO-824,5-Fluorouracil,Palbociclib,0
CAL-85-1,Axitinib,AZD7762,0
MIA-PaCa-2,Paclitaxel,Cisplatin,0
BxPC-3,AZD7762,Gemcitabine,0
HCC2998,SB505124,Vinorelbine,0
HDQ-P1,Cisplatin,Uprosertib,0
HCC1954,Trametinib,Docetaxel,0
ZR-75-1,Bortezomib,Lapatinib,0
CAL-85-1,AZD7762,Linsitinib,0
SW948,Dabrafenib,BMS-754807,0
EFM-19,Luminespib,RO-3306,0
MDA-MB-157,Sapitinib,Alpelisib,0
NCI-H508,AZD4547,LGK974,0
SU8686,Cisplatin,Lapatinib,0
MCF7,Linsitinib,ZM447439,1
HCC2157,Navitoclax,Lapatinib,1
HCC1143,Bortezomib,Axitinib,0
PA-TU-8988T,OSI-027,LGK974,0
MDA-MB-157,Vorinostat,Gemcitabine,0
HT-29,BMS-754807,Oxaliplatin,0
HCC1569,Crizotinib,SCH772984,0
Hs-578-T,AZD7762,PD173074,0
MCF7,Bortezomib,Sapitinib,0
BT-483,Pictilisib,Olaparib,0
HCC38,5-Fluorouracil,PD173074,0
SNU-1040,Sapitinib,LGK974,0
MDST8,Sapitinib,Afatinib,0
MZ1-PC,Sorafenib,Olaparib,0
COLO-824,Gemcitabine,Bortezomib,0
HCC2157,Olaparib,JQ1,0
BT-20,PD173074,Sapitinib,0
KP-2,OSI-027,Palbociclib,0
SNU-C1,SB505124,MK-1775,0
MDA-MB-157,Navitoclax,5-Fluorouracil,0
BT-474,Pictilisib,Venetoclax,0
SNU-175,AZD8055,5-Fluorouracil,0
SK-CO-1,Camptothecin,Trametinib,0
PANC-04-03,OSI-027,SCH772984,0
EFM-19,Temozolomide,Sorafenib,0
BxPC-3,Olaparib,Galunisertib,0
BT-549,Linsitinib,Crizotinib,0
DU-4475,Trametinib,Dabrafenib,0
DiFi,MK-2206,SB216763,0
HCC38,AZD7762,Trametinib,0
HCC2157,Temozolomide,JQ1,0
CAPAN-1,MK-1775,5-Fluorouracil,0
CFPAC-1,Dasatinib,Oxaliplatin,0
MDA-MB-436,Gemcitabine,Docetaxel,0
MDST8,MK-1775,AZD8055,0
HCC1500,Crizotinib,SB216763,0
LS-411N,Sapitinib,Camptothecin,0
HCC2157,Pictilisib,Dabrafenib,0
EFM-19,MK-1775,Afatinib,0
HCC2998,Afatinib,AZD4547,0
CAPAN-2,Linsitinib,Paclitaxel,0
CAL-51,Navitoclax,KU-55933,0
MDA-MB-436,Vorinostat,Nilotinib,0
BT-474,Crizotinib,Linsitinib,0
HuP-T3,Palbociclib,Lapatinib,0
EVSA-T,Cisplatin,Ribociclib,0
MDA-MB-157,Luminespib,ZM447439,0
HCC2218,Olaparib,Palbociclib,0
CAL-120,Docetaxel,Entinostat,0
HCC38,Crizotinib,Entinostat,0
HCC2218,MK-2206,Luminespib,0
MDA-MB-436,Pictilisib,MK-2206,0
RKO,Taselisib,AZD7762,0
COLO-824,Vorinostat,Taselisib,0
CaR-1,Sapitinib,LGK974,0
MFM-223,Docetaxel,Olaparib,0
HCC1954,Palbociclib,Linsitinib,0
JIMT-1,Lapatinib,Bortezomib,0
MDA-MB-330,Crizotinib,Taselisib,0
HDQ-P1,Docetaxel,Bortezomib,0
HCC1569,Bortezomib,PD173074,0
SNU-C2B,AZD8055,MK-2206,0
PA-TU-8988T,Ruxolitinib,Lapatinib,0
ZR-75-1,Cisplatin,MK-1775,0
COLO-824,AZD7762,Sorafenib,0
CAMA-1,Gemcitabine,RO-3306,0
HCC1569,Crizotinib,Linsitinib,0
HCC1569,Pictilisib,Uprosertib,0
MDA-MB-361,Luminespib,Uprosertib,0
ZR-75-30,Palbociclib,MK-1775,0
SNU-407,SB216763,Sapitinib,0
BT-474,AZD7762,NU7441,0
BT-549,Trametinib,Camptothecin,0
CaR-1,Trametinib,Linsitinib,0
MDA-MB-231,Temozolomide,AZD8055,0
HCC1428,Docetaxel,Wee1 Inhibitor,0
GP5d,AZD7762,Palbociclib,0
BT-549,Linsitinib,Ribociclib,0
MDA-MB-157,Vorinostat,Temozolomide,0
KM12,Palbociclib,MK-2206,0
EFM-192A,Docetaxel,Ribociclib,0
SUIT-2,Linsitinib,Dactolisib,0
SW1116,Crizotinib,AZD8055,0
DU-4475,Lapatinib,Dabrafenib,0
SU8686,Dactolisib,Lapatinib,0
KP-1N,Taselisib,Paclitaxel,0
MDA-MB-415,Taselisib,Luminespib,0
MDA-MB-231,PD173074,Axitinib,0
PANC-04-03,Oxaliplatin,SCH772984,0
HCC70,Palbociclib,Bortezomib,0
ZR-75-1,AZD7762,5-Fluorouracil,0
DAN-G,5-Fluorouracil,Oxaliplatin,0
MFM-223,Docetaxel,Axitinib,0
T84,Trametinib,BMS-754807,0
SW620,MK-2206,SCH772984,0
HCC1395,Olaparib,Gemcitabine,0
BT-549,PD173074,Linsitinib,0
HT-115,Afatinib,MK-2206,0
HCC1599,Bortezomib,Trametinib,0
MDA-MB-175-VII,Temozolomide,AZD6482,0
SW1116,Vinorelbine,Navitoclax,0
ZR-75-1,Lapatinib,Doramapimod,0
LS-180,SCH772984,LGK974,0
KP-4,Palbociclib,Dactolisib,0
PANC-02-03,Dactolisib,Navitoclax,0
NCI-H747,Linsitinib,LGK974,0
BxPC-3,LGK974,MK-2206,0
MDA-MB-330,Gemcitabine,PF-4708671,0
ZR-75-1,5-Fluorouracil,Palbociclib,0
BxPC-3,AZD7762,Linsitinib,0
HCC1806,Axitinib,Uprosertib,0
BxPC-3,Linsitinib,Sorafenib,0
CAMA-1,Bortezomib,Sorafenib,0
T84,SB216763,Vinorelbine,0
HCC1187,Navitoclax,Uprosertib,0
LS-123,MK-1775,BMS-754807,0
MDA-MB-231,Sapitinib,Gemcitabine,0
DAN-G,SCH772984,Dactolisib,0
MDA-MB-175-VII,Pictilisib,ZM447439,0
HCC2157,AZD7762,MK-2206,0
ZR-75-30,PD173074,SB216763,0
HCC1419,Bortezomib,Palbociclib,0
MDA-MB-157,Crizotinib,GSK269962A,0
BT-474,Taselisib,Trametinib,0
HuP-T3,5-Fluorouracil,Gemcitabine,0
BxPC-3,LGK974,Taselisib,0
OCUB-M,MK-2206,Uprosertib,0
SNU-C1,Crizotinib,MK-1775,0
HCC1937,PD173074,AZD8055,0
HCC1187,PD173074,Navitoclax,0
MZ1-PC,Palbociclib,Lapatinib,0
SW620,AZD7762,SB505124,0
SNU-81,Taselisib,AZD4547,0
COLO-678,Camptothecin,Palbociclib,0
OCUB-M,Temozolomide,5-Fluorouracil,0
CAPAN-1,SCH772984,Oxaliplatin,0
BxPC-3,Cisplatin,5-Fluorouracil,0
CAL-51,MK-1775,Wee1 Inhibitor,0
HCC1419,MK-2206,MK-1775,0
AU565,Axitinib,Entinostat,0
LS-123,Navitoclax,Olaparib,0
HCC38,5-Fluorouracil,Crizotinib,0
MDA-MB-157,Olaparib,ZM447439,0
COLO-678,SB216763,SB505124,0
HT55,Camptothecin,Linsitinib,0
MDA-MB-361,Pictilisib,NU7441,1
UACC-893,Temozolomide,Axitinib,0
PSN1,Crizotinib,Erlotinib,0
HCC1937,Axitinib,Lapatinib,0
BT-20,PD173074,Cisplatin,0
HCT-15,Taselisib,AZD8055,0
MDA-MB-453,MK-2206,Palbociclib,0
HCC70,Lapatinib,Afatinib,0
HCC1143,Taselisib,BI-2536,0
CL-11,Trametinib,Olaparib,0
KP-4,Dasatinib,Taselisib,1
HCC70,PD173074,AZD7762,0
SNU-C5,MK-1775,Afatinib,0
MDA-MB-468,Bortezomib,AZD8055,0
MCF7,Linsitinib,GSK269962A,0
SNU-1040,Vinorelbine,Palbociclib,0
KP-1N,Lapatinib,MK-1775,0
BT-483,Palbociclib,Sorafenib,0
SW837,Vinorelbine,Sapitinib,1
HCC1937,Bortezomib,Tozasertib,0
HT-115,Vinorelbine,Taselisib,0
MDA-MB-468,Vorinostat,PD173074,0
NCI-H747,MK-2206,Navitoclax,0
CAMA-1,AZD7762,Sorafenib,0
EVSA-T,Crizotinib,JQ1,0
MDA-MB-175-VII,Trametinib,Tozasertib,0
KP-1N,Paclitaxel,Irinotecan,0
BxPC-3,AZD7762,SCH772984,0
HCC1500,PD173074,KU-55933,1
PANC-10-05,AZD7762,Olaparib,0
HCC1954,Vorinostat,Venetoclax,0
DAN-G,MK-2206,Palbociclib,0
MZ1-PC,Dactolisib,Sorafenib,0
BT-20,Trametinib,AZD8055,0
BT-483,Taselisib,Trametinib,0
KP-1N,Crizotinib,Taselisib,0
HCT-15,Afatinib,Crizotinib,0
HCC1806,5-Fluorouracil,Venetoclax,0
EFM-19,Axitinib,Nilotinib,0
HCC202,PD173074,Axitinib,0
SK-CO-1,Dabrafenib,Sapitinib,0
KP-1N,Lapatinib,Ruxolitinib,0
MDA-MB-231,Temozolomide,Sorafenib,0
EFM-192A,Temozolomide,MK-1775,0
MDA-MB-415,5-Fluorouracil,Luminespib,0
PANC-10-05,Oxaliplatin,MK-2206,0
KM12,SB216763,Sapitinib,0
T47D,Axitinib,Crizotinib,0
HCT-15,Vinorelbine,Olaparib,0
HCC1806,Cisplatin,Navitoclax,0
HCC1419,Linsitinib,Tozasertib,0
GP5d,Vinorelbine,AZD7762,0
HCC2157,Lapatinib,Nilotinib,0
MDA-MB-453,AZD7762,AZD6482,0
HCC38,MK-1775,AZD7762,0
HCT-116,MK-1775,BMS-754807,0
OCUB-M,Cisplatin,ZM447439,0
OCUB-M,Gemcitabine,ZM447439,0
HCC38,Docetaxel,Paclitaxel,0
MCF7,OSI-027,Taselisib,0
MDST8,Dabrafenib,MK-2206,0
CaR-1,SB216763,SB505124,0
HCC1395,Gemcitabine,Docetaxel,0
PANC-03-27,Dactolisib,Cisplatin,0
DAN-G,Taselisib,Ruxolitinib,0
EFM-19,Bortezomib,Olaparib,0
LoVo,Vinorelbine,Dabrafenib,0
HCC1954,Cisplatin,OSI-027,0
MDA-MB-436,Trametinib,Pictilisib,0
ZR-75-1,Olaparib,Entinostat,0
MDA-MB-175-VII,Linsitinib,Doramapimod,0
MDA-MB-415,MK-1775,Crizotinib,0
ZR-75-30,PD173074,Alpelisib,0
AU565,MK-2206,ZM447439,0
UACC-893,Vorinostat,JQ1,1
HCC1428,Navitoclax,Olaparib,0
MDA-MB-157,Docetaxel,OSI-027,0
T47D,Olaparib,Camptothecin,0
SW620,BMS-754807,SCH772984,0
HCC2218,Taselisib,Doramapimod,0
HCT-116,AZD7762,AZD4547,0
HCC1500,Pictilisib,PD173074,0
COLO-678,LGK974,AZD7762,0
HCT-116,SB216763,Linsitinib,0
OCUB-M,Linsitinib,PD173074,0
HCC1419,Olaparib,Nilotinib,0
HT55,SB505124,LGK974,0
SW48,BMS-754807,Trametinib,1
MCF7,Taselisib,Wee1 Inhibitor,0
LS-513,AZD8055,Navitoclax,1
HCC1428,MK-2206,Lapatinib,0
EFM-192A,Crizotinib,OSI-027,0
AU565,Crizotinib,5-Fluorouracil,0
HuP-T3,Cisplatin,Galunisertib,0
MIA-PaCa-2,LGK974,Gemcitabine,0
SNU-C2B,LGK974,Trametinib,0
EFM-19,Temozolomide,AZD8055,0
DU-4475,Axitinib,Wee1 Inhibitor,0
COLO-205,Taselisib,Linsitinib,0
PANC-04-03,Oxaliplatin,Erlotinib,0
MRK-nu-1,5-Fluorouracil,Nilotinib,0
HCC1187,Gemcitabine,Doramapimod,0
HDQ-P1,Crizotinib,Uprosertib,0
C2BBe1,MK-1775,5-Fluorouracil,0
MDA-MB-231,Navitoclax,Axitinib,1
SNU-C5,AZD4547,Trametinib,0
MDA-MB-157,Temozolomide,Camptothecin,0
HCC1500,Axitinib,Ribociclib,0
HuP-T3,5-Fluorouracil,Linsitinib,0
BxPC-3,Navitoclax,Linsitinib,0
DU-4475,5-Fluorouracil,NU7441,0
MDA-MB-157,Palbociclib,AZD7762,0
CAMA-1,5-Fluorouracil,PD173074,0
LS-123,Camptothecin,Dabrafenib,0
MRK-nu-1,MK-1775,ZM447439,0
HCC1569,Crizotinib,Pictilisib,0
CAL-148,Palbociclib,Alpelisib,0
SW1463,Trametinib,Olaparib,0
HCC1500,Crizotinib,Afatinib,0
HCC38,Taselisib,Luminespib,0
ZR-75-1,Lapatinib,Pictilisib,0
COLO-824,Axitinib,SB216763,0
MDST8,Oxaliplatin,MK-2206,0
ZR-75-30,Temozolomide,Uprosertib,0
KP-1N,Irinotecan,MK-1775,0
SNU-C5,Sapitinib,AZD4547,0
CW-2,Olaparib,LGK974,0
BxPC-3,Irinotecan,Cisplatin,0
LS-123,SB505124,Afatinib,0
LS-180,Taselisib,SB216763,0
SNU-C2B,Linsitinib,SB216763,0
T47D,Navitoclax,KU-55933,0
HCC1428,Docetaxel,Linsitinib,0
KP-2,Cisplatin,Galunisertib,0
HCC1569,Bortezomib,Tozasertib,0
KP-3,Cisplatin,Taselisib,0
SW1463,Navitoclax,Dabrafenib,0
MDA-MB-361,Sapitinib,Nilotinib,0
COLO-205,Crizotinib,Oxaliplatin,0
PA-TU-8902,Gemcitabine,MK-1775,0
NCI-H508,Trametinib,Afatinib,0
HCC1937,Temozolomide,AZD8055,0
CL-11,BMS-754807,Sapitinib,0
UACC-893,Olaparib,Tozasertib,0
CAL-120,Palbociclib,PD173074,0
HCC70,AZD7762,KU-55933,0
HCC1937,Navitoclax,AZD8055,0
LS-180,Crizotinib,SCH772984,0
MDST8,Palbociclib,Sapitinib,0
PANC-02-03,Sorafenib,Paclitaxel,0
KP-1N,AZD7762,Irinotecan,0
HCC1954,Sapitinib,Nilotinib,0
HCC70,Docetaxel,Pictilisib,0
CaR-1,Olaparib,MK-2206,0
HCC1428,Olaparib,Luminespib,0
HCC1599,Lapatinib,Linsitinib,0
MDA-MB-157,Gemcitabine,Linsitinib,0
MDA-MB-453,Pictilisib,Cisplatin,0
UACC-812,5-Fluorouracil,Linsitinib,0
MDA-MB-468,Docetaxel,Temozolomide,0
PANC-08-13,SCH772984,Irinotecan,0
HCC1187,Crizotinib,Trametinib,0
CAPAN-2,OSI-027,Paclitaxel,0
PANC-03-27,MK-1775,Dactolisib,0
SNU-C1,Camptothecin,LGK974,0
MDST8,AZD7762,SB505124,0
SW837,Taselisib,Vinorelbine,0
CAPAN-1,Olaparib,Crizotinib,0
HCC1500,Trametinib,AZD8055,0
NCI-H716,AZD7762,Oxaliplatin,0
PANC-04-03,Cisplatin,Trametinib,0
CAPAN-1,OSI-027,Trametinib,0
HCT-116,AZD8055,AZD7762,0
BT-20,Axitinib,Sorafenib,0
LS-411N,LGK974,SB505124,0
EFM-192A,Taselisib,Wee1 Inhibitor,0
MDA-MB-453,Sapitinib,Venetoclax,0
HCC1599,Bortezomib,JQ1,0
CAL-148,Crizotinib,BI-2536,0
MDA-MB-361,MK-2206,Paclitaxel,0
LoVo,Dabrafenib,Vinorelbine,0
SK-CO-1,AZD4547,SCH772984,0
SW1417,AZD8055,Linsitinib,0
ZR-75-30,Trametinib,AZD7762,0
HT-29,AZD4547,Crizotinib,0
ZR-75-1,Gemcitabine,AZD8055,0
HCC1937,Cisplatin,KU-55933,0
PANC-02-03,MK-2206,Oxaliplatin,0
BT-20,Temozolomide,Ribociclib,0
HCC1599,Linsitinib,JQ1,0
HCT-116,Navitoclax,Camptothecin,1
HCC1954,Bortezomib,PD173074,0
BT-20,MK-2206,Venetoclax,0
SW1417,MK-1775,SB216763,0
KP-4,Ruxolitinib,AZD7762,0
HuP-T3,Lapatinib,MK-1775,0
HCC1954,Linsitinib,KU-55933,0
HDQ-P1,Gemcitabine,Tozasertib,0
HDQ-P1,Palbociclib,Luminespib,0
HCC70,5-Fluorouracil,Bortezomib,0
OCUB-M,Lapatinib,Venetoclax,0
BT-474,AZD7762,Camptothecin,0
HuP-T3,Olaparib,Cisplatin,0
CAL-120,AZD7762,Alpelisib,0
CAL-120,Axitinib,Camptothecin,0
SNU-C2B,Camptothecin,Vinorelbine,0
HCC1569,Cisplatin,Trametinib,0
LS-123,Navitoclax,Dabrafenib,0
Hs-578-T,Pictilisib,Paclitaxel,0
CAL-148,Vorinostat,Cisplatin,0
CAL-85-1,OSI-027,Cisplatin,0
NCI-H747,Vinorelbine,Crizotinib,0
CAPAN-2,Dasatinib,Cisplatin,0
SW1116,5-Fluorouracil,SB505124,0
SW948,SB505124,AZD7762,0
LoVo,Trametinib,MK-1775,0
KP-1N,Lapatinib,Irinotecan,0
NCI-H747,Olaparib,BMS-754807,0
MFM-223,Palbociclib,OSI-027,0
HCC1143,PD173074,KU-55933,0
ZR-75-30,Axitinib,Sapitinib,0
LS-123,Oxaliplatin,Trametinib,0
COLO-824,Palbociclib,Trametinib,0
COLO-678,5-Fluorouracil,Olaparib,0
LS-123,SB216763,Camptothecin,0
OCUB-M,PD173074,BI-2536,0
MCF7,Taselisib,MK-1775,0
HCC1937,Pictilisib,NU7441,0
CFPAC-1,Dasatinib,MK-1775,0
HCC70,Axitinib,GSK269962A,0
COLO-824,Pictilisib,PF-4708671,0
MDA-MB-361,5-Fluorouracil,Sapitinib,0
MDA-MB-415,5-Fluorouracil,SCH772984,0
HCC1806,5-Fluorouracil,Uprosertib,0
KP-3,MK-2206,Ruxolitinib,0
MDA-MB-468,Vorinostat,Nilotinib,0
HCC1187,AZD7762,AZD6482,0
HCC1599,PD173074,Navitoclax,0
EVSA-T,Vorinostat,Palbociclib,0
PA-TU-8902,Paclitaxel,Olaparib,0
COLO-320-HSR,Olaparib,AZD8055,0
COLO-678,Dabrafenib,Oxaliplatin,0
LS-513,Afatinib,SB216763,0
HCC1500,Bortezomib,ZM447439,0
MDA-MB-436,Cisplatin,Afatinib,0
MDA-MB-453,Docetaxel,JQ1,0
SNU-175,Crizotinib,LGK974,0
COLO-205,AZD4547,Sapitinib,0
SNU-81,LGK974,Olaparib,0
MDA-MB-415,AZD7762,NU7441,0
HCC1419,Docetaxel,Olaparib,0
MDA-MB-415,Sapitinib,PF-4708671,0
MDA-MB-175-VII,Olaparib,Cisplatin,0
CAL-148,PD173074,Vorinostat,0
SNU-1040,Camptothecin,Taselisib,0
BT-20,AZD7762,5-Fluorouracil,1
CAL-85-1,AZD7762,Cisplatin,1
BT-20,Taselisib,ZM447439,0
DAN-G,Olaparib,Dactolisib,0
KM12,AZD8055,Linsitinib,1
HCC202,Lapatinib,Navitoclax,1
CAL-51,Taselisib,OSI-027,1
SNU-1040,5-Fluorouracil,Oxaliplatin,0
HCC2998,Linsitinib,SCH772984,0
MIA-PaCa-2,Erlotinib,Crizotinib,0
HPAC,SCH772984,Crizotinib,0
PANC-03-27,Cisplatin,Paclitaxel,0
T47D,MK-2206,RO-3306,0
EVSA-T,Bortezomib,Camptothecin,0
BT-549,Olaparib,AZD6482,0
MCF7,Navitoclax,Bortezomib,0
PANC-10-05,Dactolisib,Sorafenib,0
HCC1569,Navitoclax,ZM447439,0
HCC1599,Gemcitabine,Axitinib,0
OCUB-M,Gemcitabine,RO-3306,0
KP-4,AZD7762,Taselisib,0
SNU-175,AZD7762,Dabrafenib,0
CAPAN-2,Erlotinib,Dactolisib,0
MDA-MB-157,Temozolomide,Bortezomib,0
HCC1395,Pictilisib,Bortezomib,0
DiFi,Dabrafenib,AZD7762,0
HCC1937,AZD7762,Afatinib,0
BT-549,Linsitinib,GSK269962A,0
CAL-85-1,Temozolomide,Taselisib,0
EFM-19,OSI-027,MK-2206,0
HCC1428,MK-1775,JQ1,0
HuP-T3,Navitoclax,Olaparib,0
KP-2,Ruxolitinib,SCH772984,0
HCC1954,Crizotinib,Wee1 Inhibitor,0
SW48,Linsitinib,Palbociclib,0
BT-474,Cisplatin,Entinostat,0
GP5d,MK-2206,SB216763,0
MDA-MB-175-VII,Lapatinib,Pictilisib,0
CFPAC-1,Galunisertib,Dactolisib,0
CCK-81,MK-1775,Taselisib,0
KP-2,Irinotecan,Sorafenib,0
CaR-1,Afatinib,Vinorelbine,0
CAL-51,5-Fluorouracil,JQ1,0
SNU-C2B,SB216763,Camptothecin,0
CW-2,AZD4547,Taselisib,0
LoVo,Trametinib,AZD4547,0
DU-4475,MK-1775,Sorafenib,1
MDA-MB-231,Docetaxel,Olaparib,0
PANC-02-03,Dasatinib,Oxaliplatin,0
Hs-578-T,AZD7762,OSI-027,0
CaR-1,LGK974,Navitoclax,0
SNU-1040,SB216763,MK-1775,0
