cell_line_names,anchor_names,library_names,labels
HCC1419,Docetaxel,Afatinib,0
MDA-MB-415,Vorinostat,Bortezomib,0
CAMA-1,Axitinib,Entinostat,0
LS-180,Linsitinib,SCH772984,0
RCM-1,AZD4547,Oxaliplatin,0
HCC1500,MK-2206,Tozasertib,0
HCC1187,Docetaxel,Gemcitabine,0
HCC38,Olaparib,Lapatinib,0
CAL-148,Navitoclax,Dabrafenib,0
CAL-85-1,AZD7762,SCH772984,0
PANC-04-03,Taselisib,LGK974,0
KP-1N,Dasatinib,Trametinib,1
GP5d,MK-2206,AZD8055,0
HT-115,SB505124,MK-1775,0
PSN1,Oxaliplatin,Trametinib,0
NCI-H747,5-Fluorouracil,MK-1775,0
ZR-75-1,MK-2206,SB216763,0
MDA-MB-453,Trametinib,Luminespib,0
KP-3,Lapatinib,OSI-027,0
COLO-824,Olaparib,AZD6482,0
LoVo,Taselisib,AZD7762,0
KP-1N,SCH772984,AZD7762,0
HPAC,Ruxolitinib,Navitoclax,0
AU565,Taselisib,OSI-027,0
CAL-148,Navitoclax,Vorinostat,0
Hs-578-T,Axitinib,Taselisib,1
HCC2218,Gemcitabine,Bortezomib,0
ZR-75-30,Temozolomide,JQ1,0
KP-2,5-Fluorouracil,AZD7762,0
RKO,Navitoclax,5-Fluorouracil,0
MDA-MB-453,AZD7762,Nilotinib,0
HCC1599,Vorinostat,Luminespib,0
PANC-03-27,Paclitaxel,Ruxolitinib,0
HCC1806,Palbociclib,Docetaxel,0
BT-474,MK-1775,Palbociclib,0
MDA-MB-157,OSI-027,Dabrafenib,0
EFM-19,Gemcitabine,MK-2206,0
BT-483,Trametinib,Luminespib,0
MDA-MB-175-VII,Taselisib,Trametinib,1
KP-2,Lapatinib,Palbociclib,0
HCT-15,SCH772984,Camptothecin,0
CAL-148,Crizotinib,PF-4708671,0
HCC2998,Camptothecin,MK-2206,0
HCC1937,Navitoclax,Axitinib,0
EFM-192A,MK-1775,AZD7762,0
SW948,Oxaliplatin,Navitoclax,0
HCC1599,Docetaxel,RO-3306,0
KP-4,Dasatinib,Trametinib,1
HuP-T3,LGK974,Paclitaxel,0
T47D,Vorinostat,Gemcitabine,1
MDA-MB-175-VII,PD173074,5-Fluorouracil,0
MDA-MB-468,Vorinostat,Navitoclax,0
HCC1143,Cisplatin,ZM447439,0
PANC-08-13,Cisplatin,Galunisertib,0
MDA-MB-453,Navitoclax,Paclitaxel,1
COLO-678,Camptothecin,SB216763,0
UACC-812,Palbociclib,Olaparib,0
MZ1-PC,Olaparib,Gemcitabine,0
KP-3,Taselisib,Palbociclib,0
HCC70,AZD7762,Lapatinib,0
Hs-578-T,Bortezomib,Vorinostat,0
SNU-81,SCH772984,SB216763,0
COLO-678,Navitoclax,Dabrafenib,0
PA-TU-8902,Taselisib,SCH772984,1
MDA-MB-361,Linsitinib,ZM447439,0
HCC1599,Trametinib,Venetoclax,0
ZR-75-1,MK-2206,AZD8055,0
CFPAC-1,Irinotecan,Trametinib,0
COLO-678,5-Fluorouracil,AZD7762,0
YAPC,Taselisib,Gemcitabine,0
KP-4,Linsitinib,SCH772984,1
CAPAN-2,Irinotecan,Linsitinib,0
MCF7,Lapatinib,AZD8055,0
T47D,5-Fluorouracil,Doramapimod,0
CAL-85-1,Vorinostat,Linsitinib,1
HCC1954,Pictilisib,Uprosertib,0
HCC1937,Vorinostat,Gemcitabine,0
HCC1419,5-Fluorouracil,NU7441,0
SNU-175,Dabrafenib,MK-1775,0
MDA-MB-157,PD173074,5-Fluorouracil,0
CFPAC-1,Navitoclax,OSI-027,0
ZR-75-30,Docetaxel,Olaparib,0
T84,AZD8055,Dabrafenib,0
NCI-H747,5-Fluorouracil,MK-2206,0
SNU-C5,Linsitinib,AZD4547,0
HPAC,Crizotinib,Palbociclib,0
HCC202,Bortezomib,Docetaxel,0
SW1116,BMS-754807,AZD8055,0
MDA-MB-330,Luminespib,Crizotinib,1
HCC1806,Olaparib,AZD7762,0
COLO-824,Bortezomib,Sapitinib,0
AU565,Vorinostat,Alpelisib,0
SNU-407,Oxaliplatin,Crizotinib,0
RKO,AZD8055,MK-1775,0
CaR-1,Vinorelbine,SCH772984,0
Hs-578-T,AZD7762,Afatinib,0
JIMT-1,OSI-027,GSK269962A,0
CAL-148,Trametinib,Nilotinib,0
MDA-MB-175-VII,Crizotinib,Docetaxel,0
MDA-MB-468,MK-2206,SB216763,0
OCUB-M,MK-1775,Lapatinib,1
HCC1395,5-Fluorouracil,Dabrafenib,0
SK-CO-1,Linsitinib,AZD8055,0
KP-4,Navitoclax,Taselisib,0
PA-TU-8988T,Palbociclib,Erlotinib,0
PANC-10-05,Navitoclax,Ruxolitinib,0
SW1463,Trametinib,Dabrafenib,0
SNU-81,SB216763,LGK974,0
RCM-1,AZD8055,Navitoclax,0
PL4,Palbociclib,MK-1775,0
HCC1937,AZD7762,OSI-027,0
ZR-75-1,PD173074,Olaparib,0
EVSA-T,Cisplatin,Doramapimod,0
HCC1806,Axitinib,JQ1,0
SW620,MK-2206,AZD8055,0
BT-483,Temozolomide,MK-1775,0
EFM-192A,Crizotinib,Docetaxel,0
SW620,Dabrafenib,Sapitinib,0
HCC1937,Pictilisib,Olaparib,0
MDA-MB-415,Gemcitabine,Tozasertib,0
SNU-1040,Linsitinib,LGK974,0
BT-474,Docetaxel,Afatinib,0
MDA-MB-468,Gemcitabine,Temozolomide,0
KP-3,Lapatinib,Gemcitabine,0
ZR-75-1,Sapitinib,ZM447439,0
CFPAC-1,Ruxolitinib,Oxaliplatin,0
YAPC,SCH772984,AZD7762,0
EFM-19,Palbociclib,Sorafenib,0
KP-4,Linsitinib,MK-1775,0
SUIT-2,Oxaliplatin,MK-1775,0
CAL-120,Cisplatin,Camptothecin,0
MCF7,MK-1775,Vorinostat,0
HCC1937,Trametinib,Cisplatin,0
YAPC,Taselisib,Linsitinib,0
CaR-1,SCH772984,Trametinib,0
KP-4,MK-1775,AZD7762,1
HCT-15,SB216763,Oxaliplatin,0
CFPAC-1,Ruxolitinib,Taselisib,0
PANC-04-03,Cisplatin,SCH772984,0
CAMA-1,Lapatinib,AZD8055,0
HCC2218,Temozolomide,Bortezomib,0
BT-474,Docetaxel,MK-1775,0
CAL-51,5-Fluorouracil,ZM447439,0
CAMA-1,Linsitinib,Uprosertib,0
SW1116,MK-2206,LGK974,0
HCC202,Bortezomib,Pictilisib,0
HCC1954,Vorinostat,Bortezomib,0
SNU-C1,Vinorelbine,Taselisib,0
Hs-766T,Navitoclax,Paclitaxel,0
MCF7,Crizotinib,BI-2536,0
MRK-nu-1,OSI-027,JQ1,1
MDA-MB-468,Palbociclib,Alpelisib,0
EFM-19,Sapitinib,Ribociclib,0
PANC-04-03,Olaparib,Oxaliplatin,0
CAMA-1,Trametinib,JQ1,0
COLO-824,Trametinib,Pictilisib,0
MDA-MB-157,Sapitinib,Ribociclib,0
JIMT-1,Trametinib,SB216763,0
CFPAC-1,Dactolisib,Oxaliplatin,0
KP-1N,OSI-027,Navitoclax,0
HCC1143,Lapatinib,Gemcitabine,0
HCC1806,Axitinib,Docetaxel,0
MDA-MB-436,Axitinib,RO-3306,0
SNU-1040,AZD8055,Afatinib,0
MDA-MB-231,5-Fluorouracil,Paclitaxel,0
PA-TU-8902,AZD7762,OSI-027,0
MIA-PaCa-2,Cisplatin,Galunisertib,0
EVSA-T,Temozolomide,Bortezomib,0
MDA-MB-231,Temozolomide,5-Fluorouracil,0
T47D,Docetaxel,MK-1775,0
CAMA-1,Docetaxel,Navitoclax,0
HDQ-P1,Pictilisib,Alpelisib,0
MRK-nu-1,Lapatinib,Alisertib,0
COLO-824,Axitinib,Temozolomide,0
SNU-C1,SCH772984,Olaparib,0
MFM-223,Lapatinib,AZD7762,0
C2BBe1,Afatinib,AZD7762,0
COLO-824,Temozolomide,RO-3306,0
SW948,SB216763,Linsitinib,0
SNU-C1,MK-2206,Olaparib,0
NCI-H716,Vinorelbine,AZD4547,0
EFM-192A,Navitoclax,JQ1,0
HT-29,Oxaliplatin,Olaparib,0
COLO-205,SB216763,BMS-754807,0
HCC70,Linsitinib,Sorafenib,0
COLO-320-HSR,MK-2206,Afatinib,1
HCT-116,Oxaliplatin,BMS-754807,0
SW48,Navitoclax,AZD7762,0
EFM-19,Palbociclib,KU-55933,0
BxPC-3,Irinotecan,Paclitaxel,0
HDQ-P1,Crizotinib,BI-2536,0
YAPC,5-Fluorouracil,Linsitinib,0
RCM-1,SB216763,AZD4547,0
MDA-MB-231,Docetaxel,Alisertib,0
HuP-T4,Dactolisib,Taselisib,0
JIMT-1,5-Fluorouracil,MK-1775,0
HCC1954,Temozolomide,NU7441,0
BT-483,MK-2206,Doramapimod,0
MDA-MB-453,Palbociclib,MK-2206,0
HCC1937,Linsitinib,AZD7762,0
HCC38,Luminespib,Afatinib,0
PANC-02-03,Paclitaxel,AZD7762,0
KP-1N,Navitoclax,OSI-027,0
UACC-893,Axitinib,SB216763,0
CAMA-1,Cisplatin,Dabrafenib,0
SNU-1040,Vinorelbine,Sapitinib,0
DU-4475,Axitinib,Lapatinib,0
HCC1806,Navitoclax,Vorinostat,0
COLO-824,OSI-027,Temozolomide,0
KP-3,5-Fluorouracil,Taselisib,0
CAL-85-1,Temozolomide,Pictilisib,0
RCM-1,Trametinib,AZD8055,0
MDA-MB-157,Bortezomib,Alpelisib,0
MDA-MB-157,Taselisib,Alpelisib,0
PSN1,Erlotinib,Palbociclib,0
PA-TU-8902,OSI-027,Lapatinib,0
BT-20,Crizotinib,Paclitaxel,0
KP-2,Olaparib,Dactolisib,0
DU-4475,Palbociclib,SCH772984,0
MDA-MB-157,Temozolomide,PD173074,0
T47D,Palbociclib,BI-2536,0
MDA-MB-231,Sapitinib,KU-55933,0
BT-549,Gemcitabine,5-Fluorouracil,0
SW1463,AZD4547,MK-1775,0
EVSA-T,Lapatinib,AZD8055,0
HCC2218,Vorinostat,AZD6482,0
MDA-MB-175-VII,Olaparib,Paclitaxel,0
HCC1954,PD173074,Entinostat,0
PANC-02-03,Trametinib,MK-2206,1
CAMA-1,Lapatinib,RO-3306,0
MDA-MB-468,Pictilisib,Olaparib,0
HCC1419,Vorinostat,PF-4708671,0
NCI-H747,Camptothecin,Olaparib,0
T47D,Docetaxel,MK-2206,0
HCC1500,Temozolomide,Ribociclib,0
MDA-MB-157,OSI-027,Luminespib,0
NCI-H508,SB505124,LGK974,0
YAPC,AZD7762,Ruxolitinib,0
NCI-H508,Trametinib,Dabrafenib,0
MDA-MB-361,Crizotinib,NU7441,0
PANC-08-13,Oxaliplatin,Linsitinib,0
CAL-120,Docetaxel,OSI-027,0
MRK-nu-1,Bortezomib,SCH772984,0
MDA-MB-157,Luminespib,MK-2206,0
DiFi,Olaparib,LGK974,0
MDA-MB-231,Lapatinib,Tozasertib,0
CAL-51,MK-1775,5-Fluorouracil,0
MDA-MB-468,MK-1775,Gemcitabine,1
HCC1419,Gemcitabine,SB216763,0
BT-549,Axitinib,SB216763,0
LS-513,Taselisib,SCH772984,0
YAPC,Gemcitabine,OSI-027,0
KP-2,MK-2206,5-Fluorouracil,0
LS-411N,MK-1775,Vinorelbine,0
GP5d,AZD7762,Taselisib,0
MDA-MB-231,MK-1775,Trametinib,0
NCI-H747,MK-2206,SCH772984,0
PANC-03-27,Olaparib,Ruxolitinib,0
COLO-824,Trametinib,Linsitinib,0
T47D,Lapatinib,Gemcitabine,0
MDA-MB-415,MK-2206,OSI-027,0
SW620,Olaparib,Afatinib,0
HCC1395,Crizotinib,Linsitinib,0
COLO-678,MK-1775,AZD8055,0
DAN-G,AZD7762,Linsitinib,0
SUIT-2,Irinotecan,MK-2206,0
COLO-320-HSR,Olaparib,AZD4547,0
SNU-407,SB216763,AZD7762,0
NCI-H508,Dabrafenib,Navitoclax,0
T84,MK-2206,LGK974,0
HT55,Vinorelbine,MK-1775,0
CAL-85-1,Palbociclib,Crizotinib,0
MDA-MB-175-VII,Pictilisib,Crizotinib,1
CaR-1,5-Fluorouracil,Sapitinib,0
PA-TU-8902,Lapatinib,Dasatinib,0
BT-549,Linsitinib,Uprosertib,0
HCC1395,Bortezomib,SCH772984,0
Hs-578-T,OSI-027,Doramapimod,0
OCUB-M,Navitoclax,Camptothecin,0
MDA-MB-436,Palbociclib,PD173074,0
HCC1143,Temozolomide,Nilotinib,0
BT-474,Sapitinib,Temozolomide,0
UACC-893,Gemcitabine,PD173074,0
SW1990,Linsitinib,MK-1775,0
HCC1954,Trametinib,Alpelisib,0
KP-1N,Palbociclib,Cisplatin,0
LoVo,AZD7762,Trametinib,0
HCC1187,MK-2206,Doramapimod,0
CAL-120,Trametinib,Docetaxel,0
HuP-T3,Linsitinib,Olaparib,0
JIMT-1,MK-1775,Uprosertib,1
BxPC-3,5-Fluorouracil,AZD7762,1
RCM-1,Dabrafenib,Taselisib,0
T47D,MK-2206,Docetaxel,0
COLO-320-HSR,BMS-754807,5-Fluorouracil,0
HCC38,AZD7762,KU-55933,0
CAL-51,5-Fluorouracil,KU-55933,0
HCC1937,Gemcitabine,OSI-027,0
SNU-C1,Palbociclib,MK-2206,0
AU565,Cisplatin,AZD8055,0
BxPC-3,Paclitaxel,Palbociclib,0
PL4,Taselisib,Lapatinib,0
MDA-MB-436,OSI-027,PF-4708671,0
T84,AZD7762,SB216763,0
PL4,Olaparib,Gemcitabine,0
PA-TU-8902,Taselisib,Dasatinib,1
ZR-75-30,Sapitinib,MK-1775,0
MDA-MB-330,5-Fluorouracil,Sapitinib,0
CAMA-1,AZD7762,Wee1 Inhibitor,0
RKO,Oxaliplatin,SB216763,0
SNU-C1,Vinorelbine,Palbociclib,0
HT55,SCH772984,MK-2206,0
EVSA-T,Taselisib,Palbociclib,0
MDA-MB-436,PD173074,5-Fluorouracil,0
MFM-223,Trametinib,Navitoclax,0
BT-20,Bortezomib,Afatinib,0
PL4,Oxaliplatin,Irinotecan,0
C2BBe1,Linsitinib,Afatinib,0
HCC2218,MK-1775,PD173074,0
CFPAC-1,Irinotecan,Cisplatin,0
T47D,Bortezomib,5-Fluorouracil,0
KP-1N,Olaparib,SCH772984,0
UACC-893,Vorinostat,Gemcitabine,0
YAPC,SCH772984,Olaparib,0
JIMT-1,Palbociclib,PD173074,0
CAL-148,Navitoclax,PD173074,0
PANC-03-27,Olaparib,Galunisertib,0
CCK-81,Dabrafenib,Taselisib,0
HCC1187,PD173074,MK-2206,0
HCC1143,OSI-027,GSK269962A,0
PA-TU-8988T,Dasatinib,OSI-027,0
HCC2157,Vorinostat,5-Fluorouracil,0
DU-4475,PD173074,Venetoclax,0
LS-180,Afatinib,Crizotinib,0
MDST8,MK-1775,SB505124,0
UACC-893,AZD7762,Docetaxel,0
DAN-G,Dasatinib,Gemcitabine,0
SW1990,Paclitaxel,Oxaliplatin,0
EFM-192A,Axitinib,NU7441,0
MDA-MB-468,PD173074,Trametinib,0
MCF7,Palbociclib,Axitinib,0
SNU-C1,Navitoclax,5-Fluorouracil,0
HCC70,Gemcitabine,BI-2536,0
PANC-04-03,Gemcitabine,Linsitinib,0
HCC1569,Docetaxel,Gemcitabine,0
BT-474,Cisplatin,Camptothecin,0
MRK-nu-1,MK-2206,JQ1,0
CAMA-1,Pictilisib,Entinostat,0
SW1990,Olaparib,Paclitaxel,0
MCF7,PD173074,Luminespib,0
COLO-320-HSR,Palbociclib,SB505124,0
KM12,SCH772984,SB216763,0
HCC1395,Bortezomib,NU7441,0
BT-474,Navitoclax,PD173074,0
CAMA-1,Lapatinib,Palbociclib,0
UACC-812,OSI-027,Pictilisib,0
SW1990,LGK974,Lapatinib,0
HT-115,AZD8055,MK-1775,0
SW1463,BMS-754807,Oxaliplatin,0
HCC1143,5-Fluorouracil,Alisertib,0
HT55,AZD7762,Taselisib,0
SW948,Vinorelbine,Olaparib,0
PA-TU-8988T,Taselisib,Oxaliplatin,0
EFM-192A,OSI-027,BI-2536,0
DU-4475,Palbociclib,Olaparib,0
BT-549,Navitoclax,5-Fluorouracil,1
HCC202,5-Fluorouracil,Cisplatin,0
SUIT-2,Cisplatin,Taselisib,0
OCUB-M,MK-2206,Luminespib,0
HCC1500,PD173074,BI-2536,0
EVSA-T,Vorinostat,Lapatinib,0
MDA-MB-330,Gemcitabine,Paclitaxel,0
PANC-10-05,Palbociclib,Lapatinib,0
CAPAN-1,LGK974,MK-2206,0
MRK-nu-1,Olaparib,Docetaxel,0
BT-20,Cisplatin,Docetaxel,0
LS-123,Oxaliplatin,SB216763,0
HT-29,Palbociclib,Oxaliplatin,0
MDA-MB-175-VII,Cisplatin,Axitinib,0
UACC-893,MK-1775,AZD6482,0
T47D,Axitinib,Taselisib,0
BT-483,OSI-027,Linsitinib,0
HCC1395,Crizotinib,Pictilisib,0
PANC-08-13,Sorafenib,Taselisib,0
HCC1428,Olaparib,ZM447439,0
CAL-120,Navitoclax,JQ1,1
MDA-MB-468,Linsitinib,BI-2536,0
MDA-MB-330,Taselisib,5-Fluorouracil,0
EFM-19,5-Fluorouracil,JQ1,0
HCC1143,Taselisib,Axitinib,0
SNU-C1,Palbociclib,MK-1775,0
ZR-75-30,Temozolomide,GSK269962A,0
ZR-75-1,Temozolomide,Crizotinib,0
PANC-08-13,LGK974,MK-1775,0
HuP-T4,Oxaliplatin,5-Fluorouracil,0
SW837,MK-2206,AZD7762,0
COLO-824,OSI-027,Doramapimod,0
HCC1428,Docetaxel,PF-4708671,0
SW1463,Oxaliplatin,Linsitinib,0
SUIT-2,Cisplatin,MK-2206,0
MDA-MB-361,Sapitinib,Luminespib,0
LS-180,Linsitinib,AZD8055,0
PA-TU-8988T,Crizotinib,Oxaliplatin,0
AU565,Taselisib,MK-1775,0
PA-TU-8902,Palbociclib,Cisplatin,0
AU565,Gemcitabine,ZM447439,0
PSN1,Irinotecan,Navitoclax,1
CAL-148,Cisplatin,SB216763,0
LS-123,Olaparib,AZD7762,0
SW48,Camptothecin,MK-2206,0
SUIT-2,5-Fluorouracil,Irinotecan,0
MCF7,Sapitinib,Gemcitabine,0
HDQ-P1,Sapitinib,Venetoclax,0
OCUB-M,Crizotinib,Paclitaxel,0
HCC1569,Navitoclax,5-Fluorouracil,0
PANC-10-05,OSI-027,Navitoclax,0
EFM-192A,Docetaxel,Temozolomide,0
MDA-MB-157,MK-2206,NU7441,0
CAL-51,Vorinostat,Bortezomib,0
CAL-51,Olaparib,AZD6482,0
COLO-824,Pictilisib,AZD8055,0
ZR-75-30,Olaparib,Dabrafenib,0
HCC70,Docetaxel,Luminespib,0
UACC-812,Olaparib,5-Fluorouracil,0
HT-29,Taselisib,Vinorelbine,0
HDQ-P1,MK-1775,Docetaxel,0
HCC1419,Luminespib,SCH772984,0
GP5d,Olaparib,Navitoclax,0
ZR-75-30,OSI-027,Trametinib,0
KP-3,Irinotecan,Gemcitabine,0
AU565,MK-2206,Linsitinib,0
PA-TU-8902,LGK974,SCH772984,0
MCF7,MK-2206,Axitinib,0
PA-TU-8988T,5-Fluorouracil,Sorafenib,0
CCK-81,Palbociclib,Vinorelbine,0
MDA-MB-231,Taselisib,Cisplatin,0
HCC38,Linsitinib,Temozolomide,0
CAMA-1,Sapitinib,Entinostat,0
COLO-824,Axitinib,Doramapimod,0
HCC1937,Axitinib,SB216763,0
LS-123,Afatinib,Linsitinib,0
SK-CO-1,Taselisib,Linsitinib,0
GP5d,LGK974,Camptothecin,0
AsPC-1,Cisplatin,Paclitaxel,0
MDA-MB-330,Taselisib,BI-2536,0
MDA-MB-436,Gemcitabine,Taselisib,0
SW620,Crizotinib,MK-2206,0
HCC1428,Palbociclib,Venetoclax,0
MDA-MB-453,Palbociclib,5-Fluorouracil,0
CAL-85-1,Bortezomib,Pictilisib,0
ZR-75-1,Docetaxel,Camptothecin,0
PSN1,Dasatinib,AZD7762,1
SK-CO-1,Afatinib,5-Fluorouracil,0
HT55,Olaparib,Crizotinib,0
LS-123,Taselisib,5-Fluorouracil,0
HCC38,Gemcitabine,Bortezomib,0
AU565,AZD7762,Venetoclax,0
MDA-MB-453,Gemcitabine,AZD8055,0
SW620,Palbociclib,Trametinib,0
HuP-T4,LGK974,Lapatinib,0
PANC-04-03,Taselisib,Navitoclax,0
MCF7,Trametinib,Linsitinib,0
C2BBe1,AZD4547,5-Fluorouracil,0
CAL-51,Pictilisib,Nilotinib,0
HCC1187,Lapatinib,Linsitinib,0
BT-20,Cisplatin,Alisertib,0
HCC1395,Pictilisib,Entinostat,0
LS-123,AZD8055,Oxaliplatin,0
NCI-H716,SB505124,Vinorelbine,0
SU8686,Dactolisib,Sorafenib,0
MDA-MB-468,Pictilisib,Entinostat,0
KP-3,Ruxolitinib,Dasatinib,0
MFM-223,MK-2206,Tozasertib,0
SW837,Olaparib,Camptothecin,0
MRK-nu-1,Vorinostat,Sapitinib,0
MRK-nu-1,OSI-027,Trametinib,0
HCC1419,Bortezomib,Cisplatin,0
RCM-1,Trametinib,Crizotinib,0
KP-1N,Oxaliplatin,MK-1775,0
CAMA-1,MK-1775,Paclitaxel,0
HCC1806,Linsitinib,Palbociclib,0
EFM-192A,Temozolomide,Wee1 Inhibitor,0
PANC-02-03,Olaparib,Paclitaxel,0
HCC1806,Axitinib,GSK269962A,0
HCC1954,Gemcitabine,Venetoclax,0
SNU-1040,SB505124,Linsitinib,0
NCI-H508,AZD8055,AZD7762,0
MDA-MB-361,MK-2206,Camptothecin,0
RCM-1,BMS-754807,Vinorelbine,1
HCT-15,Crizotinib,Dabrafenib,0
DAN-G,MK-2206,LGK974,0
HCC1937,Crizotinib,Nilotinib,0
ZR-75-30,Docetaxel,MK-2206,0
BT-474,Pictilisib,NU7441,0
AsPC-1,Gemcitabine,Linsitinib,0
MDA-MB-157,Gemcitabine,ZM447439,0
T47D,Crizotinib,Vorinostat,0
BT-549,Navitoclax,Linsitinib,0
MZ1-PC,Palbociclib,Oxaliplatin,0
OCUB-M,MK-1775,Paclitaxel,0
CAL-148,Taselisib,KU-55933,0
CAMA-1,Pictilisib,MK-2206,0
UACC-893,Palbociclib,OSI-027,0
MDA-MB-330,OSI-027,Trametinib,0
CAL-148,AZD7762,Trametinib,0
COLO-824,AZD7762,SB216763,0
MDA-MB-157,Linsitinib,PF-4708671,0
HCC1143,Olaparib,Dabrafenib,0
PSN1,LGK974,Galunisertib,0
OCUB-M,Lapatinib,Gemcitabine,0
SK-CO-1,5-Fluorouracil,Navitoclax,1
HCC1937,Taselisib,Alpelisib,0
SK-CO-1,AZD8055,Dabrafenib,0
BxPC-3,MK-2206,Crizotinib,0
MDA-MB-361,Bortezomib,BI-2536,0
HCC1569,Lapatinib,Alisertib,0
CAPAN-2,Navitoclax,Ruxolitinib,0
HCT-116,MK-1775,Afatinib,0
ZR-75-1,Olaparib,Camptothecin,0
HCC1187,Linsitinib,KU-55933,0
HCC1419,Pictilisib,Ribociclib,0
T47D,Palbociclib,Lapatinib,0
GP5d,Trametinib,MK-2206,0
MZ1-PC,Cisplatin,SCH772984,0
CAL-51,Taselisib,Ribociclib,0
MDA-MB-231,Palbociclib,Navitoclax,0
HCC1187,Pictilisib,SCH772984,0
Hs-578-T,5-Fluorouracil,Paclitaxel,0
SW1417,AZD7762,LGK974,0
T47D,Palbociclib,KU-55933,0
MDA-MB-468,Palbociclib,SB216763,0
SW620,Oxaliplatin,Navitoclax,0
MDA-MB-175-VII,Sapitinib,Luminespib,0
PA-TU-8902,Erlotinib,MK-1775,0
MDA-MB-436,Bortezomib,Pictilisib,0
SUIT-2,Cisplatin,Palbociclib,0
SW1417,Olaparib,MK-1775,0
SNU-C5,SB505124,Navitoclax,0
CAL-120,AZD7762,Ribociclib,0
SNU-81,SB216763,Navitoclax,0
PANC-02-03,MK-2206,Ruxolitinib,0
MDA-MB-361,5-Fluorouracil,Paclitaxel,0
HCC1428,Trametinib,Docetaxel,0
YAPC,Cisplatin,LGK974,0
CAMA-1,Vorinostat,Camptothecin,0
Hs-578-T,MK-1775,Olaparib,0
HuP-T4,Ruxolitinib,Oxaliplatin,0
MDA-MB-436,Temozolomide,JQ1,0
HT-115,Trametinib,BMS-754807,0
MDA-MB-415,MK-1775,Uprosertib,0
AU565,Linsitinib,KU-55933,0
LoVo,BMS-754807,AZD8055,0
SW1116,Taselisib,SCH772984,0
SNU-81,SB216763,Linsitinib,0
CW-2,Linsitinib,Afatinib,0
HT-29,Trametinib,Camptothecin,0
PANC-04-03,Olaparib,Cisplatin,0
SW620,SB216763,AZD8055,0
PANC-03-27,Oxaliplatin,Crizotinib,0
T47D,MK-2206,PD173074,0
BT-549,Navitoclax,Afatinib,0
HCC1599,Palbociclib,Docetaxel,0
HCC1395,Taselisib,PD173074,0
Hs-766T,Sorafenib,Oxaliplatin,0
KP-3,LGK974,Dactolisib,0
HCC1187,Luminespib,SB216763,0
SW1116,Palbociclib,Olaparib,0
HuP-T4,Trametinib,Erlotinib,1
PANC-04-03,Paclitaxel,Gemcitabine,0
HCC1599,Sapitinib,RO-3306,0
SW48,Taselisib,Crizotinib,0
KP-4,Cisplatin,Trametinib,0
HCC1143,Gemcitabine,Doramapimod,0
KP-2,Paclitaxel,Dactolisib,0
HCC38,Vorinostat,PD173074,0
HCC1395,Temozolomide,ZM447439,0
HDQ-P1,Navitoclax,ZM447439,1
CAPAN-2,MK-2206,AZD7762,0
HCC1395,Olaparib,Navitoclax,0
EFM-192A,5-Fluorouracil,Alisertib,0
HCC1395,MK-1775,Afatinib,0
MDA-MB-361,Palbociclib,Venetoclax,0
OCUB-M,Bortezomib,Taselisib,0
COLO-824,Luminespib,GSK269962A,0
MCF7,Vorinostat,Linsitinib,0
HCC1428,5-Fluorouracil,Alisertib,0
HCC1395,MK-1775,Camptothecin,0
SW1116,MK-2206,Linsitinib,0
SNU-175,Palbociclib,SB216763,0
Hs-578-T,Axitinib,Tozasertib,0
LS-513,Olaparib,AZD4547,0
HCT-116,Vinorelbine,Afatinib,0
HCC70,Linsitinib,NU7441,0
KM12,MK-2206,5-Fluorouracil,0
PANC-04-03,Gemcitabine,Dactolisib,0
CAMA-1,Lapatinib,GSK269962A,0
HuP-T3,Erlotinib,5-Fluorouracil,0
HCC1599,Temozolomide,Doramapimod,1
EVSA-T,PD173074,RO-3306,0
HCC70,OSI-027,Trametinib,1
SNU-C2B,Taselisib,Sapitinib,0
HCC2218,Taselisib,Palbociclib,0
PA-TU-8902,Navitoclax,Gemcitabine,0
BT-549,Pictilisib,Paclitaxel,0
MFM-223,Vorinostat,Alpelisib,0
NCI-H716,Dabrafenib,Taselisib,0
HCC2157,Navitoclax,Axitinib,1
MDA-MB-468,Olaparib,Gemcitabine,0
HCC2157,Sapitinib,MK-1775,0
HCC1954,OSI-027,NU7441,0
HDQ-P1,Temozolomide,JQ1,0
HCC38,Taselisib,Linsitinib,0
NCI-H716,SB216763,AZD4547,0
NCI-H716,BMS-754807,Camptothecin,0
JIMT-1,Docetaxel,Navitoclax,1
SNU-1040,AZD8055,Crizotinib,0
CL-11,Palbociclib,MK-1775,0
PA-TU-8988T,MK-2206,Olaparib,0
T47D,PD173074,Sapitinib,0
MDA-MB-436,Temozolomide,Gemcitabine,0
PANC-04-03,Galunisertib,Irinotecan,0
KP-2,Dasatinib,OSI-027,0
Hs-766T,Irinotecan,Sorafenib,0
MRK-nu-1,Sapitinib,NU7441,0
UACC-893,Lapatinib,Palbociclib,0
SUIT-2,Dasatinib,Trametinib,0
UACC-812,Luminespib,MK-2206,0
HCC1143,Bortezomib,AZD6482,0
C2BBe1,SCH772984,Trametinib,0
CAL-51,Palbociclib,BI-2536,0
HCC1806,Olaparib,Gemcitabine,0
NCI-H716,SB505124,Camptothecin,0
EFM-19,Vorinostat,Olaparib,0
OCUB-M,Crizotinib,Lapatinib,0
MCF7,Lapatinib,Docetaxel,0
